problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
5000  9.8273110e-02 5.71e-01 2.03e+01  -8.7 4.67e+00    -  5.54e-06 3.52e-02h  1
5001  9.8287180e-02 5.71e-01 2.03e+01  -8.7 9.06e-01    -  7.65e-03 2.02e-04h  1
5002  9.8473463e-02 5.64e-01 2.00e+01  -8.7 1.15e+01    -  3.97e-04 1.20e-02h  1
5003  9.9282415e-02 5.58e-01 1.98e+01  -8.7 1.49e+00    -  1.04e-05 1.11e-02h  1
5004  9.9845165e-02 5.53e-01 1.96e+01  -8.7 1.43e+00    -  2.34e-03 7.99e-03h  1
5005  1.0103946e-01 5.44e-01 1.93e+01  -8.7 1.47e+00    -  1.91e-02 1.68e-02h  1
5006  1.0200411e-01 5.36e-01 1.90e+01  -8.7 1.49e+00    -  1.92e-02 1.38e-02h  1
5007  1.1977080e-01 3.93e-01 1.38e+01  -8.7 1.79e+00    -  7.86e-03 2.77e-01h  1
5008  1.2329505e-01 3.68e-01 1.31e+01  -8.7 8.67e-01    -  4.13e-02 6.44e-02h  1
5009  1.4331092e-01 2.29e-01 8.03e+00  -8.7 6.07e-01    -  4.42e-01 3.88e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5010  1.6124013e-01 1.08e-01 3.53e+00  -8.7 6.69e-01    -  5.52e-01 5.59e-01h  1
5011  1.7593752e-01 4.93e-03 2.16e-02  -8.7 2.97e-01    -  1.00e+00 1.00e+00h  1
5012  1.7590144e-01 2.34e-03 2.62e-02  -8.7 2.76e-01    -  9.48e-01 1.00e+00h  1
5013  1.7579664e-01 9.35e-03 4.33e-02  -8.7 3.96e-01    -  1.00e+00 1.00e+00h  1
5014  1.7574562e-01 1.59e-03 3.98e-02  -8.7 4.18e-01    -  1.00e+00 1.00e+00h  1
5015  1.7572656e-01 1.43e-03 4.46e-02  -8.7 7.28e-01    -  9.54e-02 9.32e-02h  1
5016  1.7558109e-01 9.62e-04 7.17e-02  -8.7 1.52e+00    -  1.00e+00 5.87e-01f  1
5017  1.7537058e-01 1.22e-03 1.28e-01  -8.7 3.68e+01    -  1.78e-01 2.66e-02f  1
5018  1.7537049e-01 1.21e-03 1.23e-01  -8.7 1.32e+01    -  5.31e-01 4.97e-05H  1
5019  1.7529118e-01 1.27e-03 1.22e-01  -8.7 5.17e+02    -  7.40e-04 1.04e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5020  1.7491789e-01 3.93e-03 1.39e-01  -8.7 1.59e+01    -  1.81e-01 1.21e-01f  1
5021  1.7471716e-01 4.33e-02 1.58e-01  -8.7 2.70e+02    -  5.46e-03 7.21e-03h  4
5022  1.7390209e-01 4.36e-02 1.37e-01  -8.7 1.71e+01    -  1.46e-01 3.62e-01h  1
5023  1.7233918e-01 4.88e-02 2.32e-01  -8.7 9.88e+01    -  1.12e-04 6.80e-02h  1
5024  1.7155527e-01 4.75e-02 2.64e-01  -8.7 9.19e+02    -  1.90e-04 1.56e-02h  5
5025  1.7134437e-01 4.70e-02 2.35e-01  -8.7 3.01e+01    -  5.82e-02 6.73e-03h  1
5026  1.7059924e-01 3.90e-02 3.60e-01  -8.7 1.34e+01    -  4.61e-01 8.84e-01f  1
5027  1.7059922e-01 3.90e-02 3.60e-01  -8.7 2.42e+01    -  7.46e-08 6.22e-06h  1
5028  1.7052352e-01 3.68e-02 4.66e-01  -8.7 3.15e+01    -  2.77e-06 1.53e-01f  1
5029  1.7037486e-01 5.16e-02 2.91e-01  -8.7 2.90e+02    -  8.66e-03 1.15e-02h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5030  1.7049880e-01 4.85e-02 2.82e-01  -8.7 3.04e+01    -  3.85e-02 7.18e-02h  4
5031  1.7049369e-01 4.85e-02 2.82e-01  -8.7 6.86e+01    -  7.79e-02 1.59e-04h  1
5032  1.6968215e-01 5.57e-02 2.14e-01  -8.7 6.18e+01    -  1.01e-03 1.14e-01f  2
5033  1.6967128e-01 5.57e-02 2.14e-01  -8.7 7.76e+02    -  5.81e-03 8.15e-05h  1
5034  1.6928827e-01 6.43e-02 2.15e-01  -8.7 1.01e+02    -  4.21e-04 1.63e-02f  1
5035  1.6923493e-01 6.01e-02 2.84e-01  -8.7 1.38e+01    -  6.22e-03 6.57e-02h  1
5036  1.6922828e-01 6.01e-02 2.82e-01  -8.7 1.10e+02    -  2.79e-03 1.76e-04h  1
5037  1.6909601e-01 6.00e-02 3.61e-01  -8.7 5.59e+02    -  3.93e-05 1.64e-03f  1
5038  1.6909583e-01 6.00e-02 3.61e-01  -8.7 1.25e+03    -  6.92e-05 4.10e-07h  1
5039  1.6874301e-01 5.98e-02 3.40e-01  -8.7 7.00e+01    -  4.89e-04 4.62e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5040  1.6854652e-01 5.62e-02 2.99e-01  -8.7 3.48e+01    -  2.83e-03 5.81e-02f  1
5041  1.6854583e-01 5.62e-02 2.99e-01  -8.7 6.93e+01    -  1.66e-06 2.19e-05h  1
5042  1.6800461e-01 5.57e-02 1.65e-01  -8.7 2.48e+02    -  2.97e-03 1.08e-02f  1
5043  1.6716883e-01 6.72e-02 2.88e-01  -8.7 5.33e+02    -  2.82e-05 2.36e-03h  3
5044  1.6710681e-01 6.69e-02 3.31e-01  -8.7 2.04e+01    -  8.93e-02 8.79e-02h  1
5045  1.6696039e-01 7.70e-02 1.56e-01  -8.7 1.77e+01    -  8.63e-02 7.07e-02h  1
5046  1.6660494e-01 8.20e-02 2.99e-01  -8.7 5.17e+01    -  4.51e-04 3.33e-02f  3
5047  1.6659772e-01 8.20e-02 3.02e-01  -8.7 5.67e+01    -  3.15e-04 2.64e-04h  1
5048  1.6642796e-01 8.17e-02 2.38e-01  -8.7 2.11e+02    -  1.37e-01 7.46e-03h  3
5049  1.6642087e-01 8.18e-02 2.52e-01  -8.7 6.31e+01    -  2.87e-03 5.46e-04h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5050  1.6638412e-01 8.20e-02 2.78e-01  -8.7 5.85e+02    -  2.68e-03 6.69e-04h  5
5051  1.6638269e-01 8.20e-02 2.79e-01  -8.7 1.92e+04    -  1.33e-05 2.25e-07h  9
5052  1.6630395e-01 8.19e-02 2.89e-01  -8.7 3.70e+02    -  2.77e-02 1.25e-03h  5
5053  1.6620033e-01 8.75e-02 1.80e-01  -8.7 6.91e+02    -  1.28e-02 3.21e-03h  1
5054  1.6625641e-01 8.65e-02 1.77e-01  -8.7 4.50e+00    -  6.65e-06 1.28e-02h  2
5055  1.6583163e-01 1.82e-01 6.10e-01  -8.7 7.83e+02    -  5.90e-05 1.94e-03h  1
5056  1.6583963e-01 1.82e-01 6.03e-01  -8.7 3.35e+02    -  1.75e-02 1.25e-04h  6
5057  1.6583960e-01 1.82e-01 6.03e-01  -8.7 5.27e+01    -  2.72e-01 1.17e-05h  1
5058  1.6590370e-01 1.78e-01 5.86e-01  -8.7 9.28e+01    -  2.19e-06 2.32e-02h  3
5059  1.6481353e-01 1.87e-01 5.66e-01  -8.7 9.63e+02  -7.0 6.73e-03 9.55e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5060  1.6481459e-01 1.86e-01 5.63e-01  -8.7 1.53e+02    -  3.41e-06 2.01e-03h  1
5061  1.6480500e-01 1.86e-01 5.64e-01  -8.7 1.89e+02    -  1.46e-01 1.38e-04h  1
5062  1.6542134e-01 1.62e-01 5.13e-01  -8.7 4.39e+00    -  6.29e-04 1.34e-01h  1
5063  1.6545007e-01 1.61e-01 5.09e-01  -8.7 4.84e+00    -  4.20e-03 7.74e-03h  1
5064  1.6493093e-01 1.52e-01 5.70e-01  -8.7 3.67e+01    -  2.83e-03 7.53e-02f  1
5065  1.6490301e-01 1.50e-01 5.78e-01  -8.7 6.57e+01    -  4.69e-02 1.09e-02h  1
5066  1.6490302e-01 1.50e-01 5.78e-01  -8.7 1.62e+01    -  1.99e-07 3.19e-05h  1
5067  1.6697871e-01 1.20e-01 3.83e-01  -8.7 4.61e+00    -  5.99e-05 1.00e+00h  1
5068  1.6187677e-01 4.35e-01 4.00e-01  -8.7 8.93e+00    -  5.12e-03 7.00e-01h  1
5069  1.6020388e-01 4.18e-01 2.74e-01  -8.7 4.71e+01    -  4.05e-02 3.87e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5070  1.4970523e-01 4.06e-01 4.68e-01  -8.7 1.84e+02    -  3.01e-09 6.64e-03h  1
5071  1.2705326e-01 4.68e-01 5.25e-01  -8.7 2.85e+02    -  4.76e-05 1.09e-02f  1
5072  1.2735190e-01 4.65e-01 4.91e-01  -8.7 1.33e+01    -  5.77e-09 7.00e-03h  1
5073  1.2725821e-01 4.64e-01 5.04e-01  -8.7 3.05e+01    -  8.24e-02 2.39e-03h  1
5074  1.2582303e-01 4.58e-01 1.38e+01  -8.7 1.74e+02    -  1.79e-09 1.48e-02h  1
5075  1.2586825e-01 4.58e-01 1.38e+01  -8.7 3.82e+00    -  2.24e-03 6.99e-04h  1
5076  1.2684210e-01 4.49e-01 1.36e+01  -8.7 2.82e-01    -  7.30e-03 1.82e-02h  1
5077  1.2699223e-01 4.48e-01 1.35e+01  -8.7 2.76e-01    -  1.99e-03 2.86e-03h  4
5078  1.2703326e-01 4.48e-01 1.35e+01  -8.7 2.75e-01    -  5.75e-03 7.83e-04h  7
5079  1.2704410e-01 4.48e-01 1.35e+01  -8.7 2.35e-01    -  1.91e-02 2.06e-04h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5080  1.2705135e-01 4.48e-01 1.35e+01  -8.7 2.70e-01    -  1.54e-03 1.38e-04h 10
5081  1.2705266e-01 4.47e-01 1.35e+01  -8.7 2.39e-01    -  3.07e-02 2.49e-05h  6
5082  1.2936912e-01 4.28e-01 1.29e+01  -8.7 1.75e-01    -  7.29e-05 4.25e-02h  1
5083  1.3469128e-01 3.87e-01 1.17e+01  -8.7 1.06e-01    -  3.60e-03 9.67e-02h  1
5084  1.4262672e-01 3.27e-01 9.16e+01  -8.7 8.26e-02    -  3.38e-05 1.55e-01h  1
5085  1.5198744e-01 2.56e-01 7.16e+01  -8.7 7.13e-02    -  2.30e-01 2.18e-01h  1
5086  1.8501150e-01 1.78e-03 1.40e+00  -8.7 5.83e-02    -  3.01e-02 9.93e-01h  1
5087  1.8490174e-01 1.48e-03 1.15e+00  -8.7 1.16e-02    -  5.62e-04 1.73e-01h  1
5088  1.7788977e-01 2.59e-03 1.07e+00  -8.7 2.44e+00    -  6.61e-02 6.69e-02f  1
5089  1.7687175e-01 2.56e-03 1.05e+00  -8.7 4.73e-01    -  4.45e-01 4.79e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5090  1.7508362e-01 2.24e-03 7.31e-01  -8.7 2.69e-01    -  8.88e-02 2.95e-01h  1
5091  1.7520710e-01 1.73e-03 6.25e-01  -8.7 5.34e-02    -  2.07e-07 2.27e-01h  1
5092  1.7497615e-01 1.73e-03 6.22e-01  -8.7 2.60e+00    -  4.90e-02 4.55e-03f  1
5093  1.7480143e-01 1.69e-03 3.13e+01  -8.7 3.32e-01    -  1.56e-08 4.75e-02f  1
5094  1.7478806e-01 1.69e-03 3.13e+01  -8.7 2.52e+00    -  2.57e-01 2.82e-04h  1
5095  1.7357356e-01 4.52e-03 1.27e+01  -8.7 1.63e+01    -  7.03e-06 1.34e-02f  1
5096  1.7344752e-01 4.54e-03 1.27e+01  -8.7 1.38e+01    -  9.27e-02 1.98e-03h  1
5097  1.6822565e-01 8.53e-02 1.14e+01  -8.7 1.19e+01    -  3.05e-01 9.97e-02h  1
5098  1.6954529e-01 5.39e-02 7.21e+00  -8.7 5.87e-02    -  5.19e-02 3.68e-01h  1
5099  1.6972029e-01 4.97e-02 6.64e+00  -8.7 3.69e-02    -  1.23e-01 7.82e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5100  1.7103917e-01 1.79e-02 2.40e+00  -8.7 3.38e-02    -  3.73e-01 6.39e-01h  1
5101  1.7105331e-01 1.76e-02 5.31e+00  -8.7 1.35e-02    -  5.42e-04 1.95e-02h  1
5102  1.7176868e-01 8.62e-06 1.14e-01  -8.7 1.32e-02    -  4.27e-01 1.00e+00h  1
5103  1.7176483e-01 7.44e-06 1.22e-01  -8.7 2.28e-03    -  1.00e+00 1.37e-01h  1
5104  1.7174350e-01 1.02e-06 2.42e-03  -8.7 2.54e-03    -  1.00e+00 9.82e-01f  1
5105  1.7163263e-01 2.21e-05 2.29e-03  -8.7 2.34e-01    -  9.20e-02 6.64e-02h  1
5106  1.7096861e-01 1.40e-03 6.50e-02  -8.7 8.43e-02    -  1.92e-01 8.53e-01f  1
5107  1.7099750e-01 9.82e-04 2.61e-02  -8.7 4.93e-02    -  1.00e+00 3.15e-01h  1
5108  1.7108952e-01 2.54e-04 8.99e-04  -8.7 6.26e-02    -  1.00e+00 1.00e+00h  1
5109  1.7108701e-01 5.43e-05 2.08e-03  -8.7 6.58e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5110  1.7104215e-01 1.19e-04 4.76e-03  -8.7 5.16e-01    -  1.00e+00 1.95e-01h  1
5111  1.7078342e-01 9.17e-03 4.69e-02  -8.7 1.23e+00    -  1.00e+00 5.00e-01f  2
5112  1.7024561e-01 3.06e-03 1.87e-02  -8.7 2.24e-01    -  1.00e+00 6.83e-01h  1
5113  1.7082438e-01 3.32e-04 2.81e-03  -8.7 6.79e-02    -  1.00e+00 1.00e+00h  1
5114  1.7091520e-01 3.96e-06 2.04e-03  -8.7 2.83e-02    -  1.00e+00 1.00e+00h  1
5115  1.7088353e-01 3.04e-04 2.01e-02  -8.7 7.44e-01    -  1.00e+00 1.00e+00H  1
5116  1.7079131e-01 5.09e-03 2.73e-02  -8.7 1.11e+00    -  1.00e+00 5.00e-01h  2
5117  1.7066629e-01 2.17e-03 1.50e-02  -8.7 8.66e-01    -  1.00e+00 1.00e+00h  1
5118  1.6992027e-01 6.56e-03 1.80e-02  -8.7 4.87e-01    -  1.00e+00 1.00e+00h  1
5119  1.7030892e-01 3.32e-03 9.01e-03  -8.7 6.37e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5120  1.7074742e-01 1.10e-03 7.67e-03  -8.7 4.66e-01    -  1.00e+00 1.00e+00h  1
5121  1.7062986e-01 2.46e-03 4.70e-02  -8.7 3.68e-01    -  1.00e+00 1.00e+00h  1
5122  1.7078984e-01 6.41e-04 1.13e-02  -8.7 9.00e-01    -  1.00e+00 1.00e+00H  1
5123  1.7083400e-01 3.42e-04 4.06e-02  -8.7 8.77e-01    -  1.00e+00 1.00e+00H  1
5124  1.7074224e-01 2.75e-03 5.13e-02  -8.7 7.49e-01    -  1.00e+00 5.00e-01h  2
5125  1.7072603e-01 3.66e-03 4.10e-02  -8.7 4.67e+00    -  1.00e+00 5.86e-02h  5
5126  1.7062785e-01 5.19e-03 4.69e-02  -8.7 1.90e+00    -  1.00e+00 5.00e-01h  2
5127  1.7048869e-01 2.29e-03 2.22e-02  -8.7 5.00e-01    -  1.00e+00 1.00e+00h  1
5128  1.7073428e-01 2.77e-04 7.44e-03  -8.7 1.79e-01    -  1.00e+00 1.00e+00h  1
5129  1.7115381e-01 5.72e-07 4.15e-02  -8.7 3.47e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5130  1.7033868e-01 4.64e-03 7.60e-03  -8.7 2.89e-01    -  1.00e+00 1.00e+00h  1
5131  1.7074640e-01 3.43e-05 1.05e-03  -8.7 5.85e-02    -  1.00e+00 1.00e+00h  1
5132  1.7081732e-01 1.83e-05 4.32e-02  -8.7 6.96e-01    -  1.00e+00 1.00e+00H  1
5133  1.7073943e-01 3.11e-04 2.06e-02  -8.7 5.05e-01    -  1.00e+00 1.00e+00H  1
5134  1.7066170e-01 2.03e-03 1.39e-02  -8.7 1.39e+00    -  5.89e-01 5.00e-01h  2
5135  1.7065247e-01 2.05e-03 8.98e-03  -8.7 3.94e+00    -  7.30e-01 2.03e-02h  5
5136  1.7067630e-01 4.05e-04 1.26e-02  -8.7 6.78e-01    -  2.85e-01 1.00e+00H  1
5137  1.7065996e-01 5.73e-04 1.30e-02  -8.7 6.58e+00    -  1.00e+00 1.60e-02h  5
5138  1.7033336e-01 1.63e-01 3.27e-02  -8.7 9.59e+01    -  6.45e-03 2.11e-02h  1
5139  1.7028662e-01 1.54e-01 4.07e-02  -8.7 1.20e+00    -  4.47e-01 5.14e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5140  1.7028659e-01 1.54e-01 4.06e-02  -8.7 3.87e+00    -  3.49e-01 1.69e-05h  1
5141  1.6735140e-01 2.09e-01 1.70e-01  -8.7 1.54e+01    -  8.65e-02 2.21e-01h  1
5142  1.6191509e-01 1.50e-01 4.96e-02  -8.7 3.13e+00    -  1.66e-05 6.19e-01h  1
5143  1.6102791e-01 1.47e-01 4.24e-02  -8.7 1.33e+01    -  6.97e-02 2.15e-02h  1
5144  1.6212399e-01 1.19e-01 8.02e-01  -8.7 1.49e+00    -  1.26e-02 1.90e-01h  1
5145  1.6218909e-01 1.17e-01 7.92e-01  -8.7 7.49e+00    -  9.69e-02 1.22e-02H  1
5146  1.6351690e-01 9.19e-02 6.06e-01  -8.7 1.23e+00    -  6.01e-02 2.28e-01h  1
5147  1.6364306e-01 9.00e-02 6.00e-01  -8.7 2.57e+00    -  6.27e-02 2.03e-02h  1
5148  1.6364396e-01 8.99e-02 6.01e-01  -8.7 3.04e+00    -  4.38e-03 6.36e-04h  1
5149  1.6547356e-01 6.21e-02 3.93e-01  -8.7 5.89e-01    -  1.28e-01 3.16e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5150  1.6735357e-01 3.47e-02 2.01e-01  -8.7 6.24e-01    -  1.75e-01 4.54e-01h  1
5151  1.6813395e-01 2.52e-02 1.37e-01  -8.7 1.07e+00    -  5.46e-01 3.28e-01h  1
5152  1.6998399e-01 9.58e-03 5.04e-02  -8.7 5.31e-01    -  3.66e-01 1.00e+00h  1
5153  1.7033657e-01 6.54e-03 1.93e-02  -8.7 4.96e-01    -  4.81e-01 1.00e+00H  1
5154  1.7025065e-01 6.17e-03 2.08e-02  -8.7 1.86e+00    -  5.21e-02 1.74e-01h  1
5155  1.7032523e-01 1.80e-03 3.48e-02  -8.7 4.98e-01    -  2.25e-01 1.00e+00H  1
5156  1.7160111e-01 8.64e-05 3.16e-02  -8.7 7.55e-01    -  8.25e-01 1.00e+00H  1
5157  1.6950831e-01 6.55e-03 1.42e-02  -8.7 7.72e-01    -  1.00e+00 7.92e-01h  1
5158  1.7017141e-01 6.21e-04 2.13e-02  -8.7 2.41e-01    -  1.00e+00 1.00e+00h  1
5159  1.7011258e-01 2.31e-02 2.24e-02  -7.6 3.61e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5160  1.6993276e-01 5.65e-03 4.69e-03  -7.6 2.08e-01    -  1.00e+00 1.00e+00h  1
5161  1.7022244e-01 8.04e-04 8.13e-03  -7.6 7.23e-02    -  1.00e+00 1.00e+00h  1
5162  1.7021562e-01 1.50e-03 1.08e-02  -7.6 1.14e-01    -  1.00e+00 5.02e-01h  1
5163  1.7021757e-01 9.85e-04 1.92e-02  -7.6 3.65e-02    -  4.66e-03 3.52e-01h  1
5164  1.7023260e-01 1.01e-04 1.93e-03  -7.6 7.72e-02    -  1.00e+00 1.00e+00H  1
5165  1.7022746e-01 1.25e-03 5.24e-03  -7.0 9.82e-02    -  1.00e+00 1.00e+00h  1
5166  1.7021230e-01 1.33e-02 7.89e-03  -7.1 3.45e-01    -  1.00e+00 1.00e+00h  1
5167  1.7018942e-01 2.26e-02 1.82e-02  -7.1 3.50e-01    -  5.36e-01 7.90e-01h  1
5168  1.7011898e-01 4.65e-03 3.14e-02  -7.1 4.16e-01    -  3.26e-01 7.57e-01h  1
5169  1.7012106e-01 4.47e-03 4.17e-02  -7.1 2.34e-01    -  1.00e+00 3.72e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5170  1.7007810e-01 7.19e-03 3.10e-02  -7.1 6.60e-01    -  9.79e-01 1.00e+00f  1
5171  1.6992293e-01 8.76e-02 2.09e-02  -7.1 1.42e+00    -  5.36e-01 6.38e-01h  1
5172  1.6797367e-01 2.04e-01 7.58e-02  -7.1 3.56e+00    -  1.07e-03 4.32e-01h  1
5173  1.6759649e-01 1.82e-01 7.15e-02  -7.1 1.03e+00    -  7.26e-04 1.06e-01h  1
5174  1.6639688e-01 7.96e-02 3.76e-02  -7.1 7.75e-01    -  3.66e-01 5.55e-01h  1
5175  1.6752698e-01 4.34e-02 1.93e-02  -7.1 5.45e-01    -  8.51e-01 4.15e-01h  1
5176  1.6756018e-01 4.23e-02 1.89e-02  -7.1 3.25e-01    -  6.57e-03 2.39e-02h  1
5177  1.6987953e-01 1.59e-02 3.83e-02  -7.1 3.20e-01    -  4.62e-01 1.00e+00h  1
5178  1.6990096e-01 1.49e-02 6.67e-02  -7.1 8.44e-02    -  9.33e-01 6.00e-02h  1
5179  1.7019512e-01 1.12e-03 9.82e-03  -7.1 1.79e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5180  1.7026234e-01 1.90e-03 1.21e-02  -5.3 1.24e-01    -  1.00e+00 1.00e+00h  1
5181  1.7026476e-01 6.00e-04 4.79e-03  -5.3 4.72e-02    -  1.00e+00 1.00e+00h  1
5182  1.7026790e-01 1.60e-05 2.67e-03  -5.3 1.18e-02    -  1.00e+00 1.00e+00h  1
5183  1.7022933e-01 3.52e-04 6.55e-03  -6.3 6.34e-02    -  1.00e+00 7.96e-01h  1
5184  1.7021152e-01 7.83e-03 1.32e-02  -5.9 1.68e-01    -  1.00e+00 1.00e+00h  1
5185  1.7020556e-01 2.65e-03 8.06e-03  -6.1 1.11e-01    -  1.00e+00 1.00e+00h  1
5186  1.7022122e-01 3.68e-04 1.32e-03  -6.1 4.87e-02    -  1.00e+00 1.00e+00h  1
5187  1.7022237e-01 3.74e-04 3.08e-03  -6.1 5.15e-02    -  1.00e+00 1.00e+00h  1
5188  1.7020740e-01 1.17e-03 1.02e-02  -6.6 7.62e-02    -  1.00e+00 1.00e+00h  1
5189  1.7019186e-01 7.06e-04 4.28e-03  -6.7 5.88e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5190  1.7021392e-01 1.39e-04 4.74e-03  -6.7 2.75e-02    -  1.00e+00 1.00e+00h  1
5191  1.7020950e-01 1.40e-04 9.77e-04  -7.4 2.68e-02    -  1.00e+00 1.00e+00h  1
5192  1.7021460e-01 9.57e-06 1.53e-03  -9.1 1.38e-02    -  1.00e+00 1.00e+00h  1
5193  1.7021258e-01 1.76e-04 4.33e-03 -10.0 1.09e-01    -  1.00e+00 1.00e+00h  1
5194  1.7019895e-01 8.98e-03 4.98e-02  -8.0 1.11e+00    -  1.00e+00 7.16e-01h  1
5195  1.7011400e-01 1.61e-02 1.08e-01  -8.1 2.95e-01    -  1.10e-02 1.00e+00h  1
5196  1.7003608e-01 1.27e-02 2.98e-02  -8.1 2.04e+00    -  7.14e-01 4.70e-01h  1
5197  1.6898624e-01 2.65e-01 1.43e-01  -8.1 6.50e+00    -  3.95e-04 3.67e-01h  1
5198  1.6875295e-01 2.55e-01 1.35e-01  -8.1 1.39e+00    -  2.35e-02 3.74e-02h  1
5199  1.6871131e-01 2.55e-01 1.34e-01  -8.1 1.25e+01    -  2.68e-06 8.40e-04f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5200  1.6870669e-01 2.55e-01 1.34e-01  -8.1 4.83e+01    -  5.78e-03 2.31e-05h  1
5201  1.6488501e-01 2.49e-01 6.79e-02  -8.1 7.97e+00    -  4.16e-01 1.85e-01f  1
5202  1.6455810e-01 2.49e-01 7.14e-02  -8.1 3.52e+01    -  2.43e-03 9.87e-03h  1
5203  1.6336742e-01 3.06e-01 8.47e-02  -8.1 1.93e+01    -  2.27e-02 4.44e-02f  1
5204  1.6415702e-01 2.52e-01 7.43e-02  -8.1 2.63e+00    -  1.89e-01 2.12e-01h  1
5205  1.6620946e-01 1.64e-01 7.04e-02  -8.1 1.94e+00    -  1.19e-01 3.75e-01h  1
5206  1.6962966e-01 7.88e-02 1.23e-01  -8.1 1.47e+00    -  1.73e-01 1.00e+00h  1
5207  1.6942504e-01 7.70e-02 1.12e-01  -8.1 3.87e+00    -  2.33e-02 4.14e-02h  1
5208  1.6940774e-01 1.85e-01 5.59e-01  -8.1 4.89e+00    -  7.58e-01 6.81e-01f  1
5209  1.6940551e-01 1.85e-01 5.58e-01  -8.1 1.61e+00    -  1.90e-01 9.87e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5210  1.6863734e-01 1.82e-01 2.62e+03  -8.1 2.97e+01    -  4.93e-08 2.55e-02h  1
5211  1.6839460e-01 1.27e-01 1.83e+03  -8.1 1.89e+00    -  8.15e-02 3.01e-01h  1
5212  1.6840026e-01 1.25e-01 1.81e+03  -8.1 1.80e+00    -  1.31e-04 1.42e-02h  1
5213  1.6844399e-01 1.21e-01 1.74e+03  -8.1 1.16e+00    -  7.43e-01 3.67e-02h  1
5214  1.6849269e-01 1.14e-01 1.64e+03  -8.1 2.27e+00    -  2.51e-03 5.52e-02h  1
5215  1.6865962e-01 7.84e-02 6.83e+02  -8.1 2.88e+00    -  9.46e-01 5.84e-01h  1
5216  1.6851623e-01 7.06e-02 5.93e+02  -8.1 3.50e+00    -  7.48e-02 1.31e-01h  1
5217  1.6931231e-01 4.10e-02 2.97e+02  -8.1 7.95e-01    -  1.00e+00 5.00e-01h  2
5218  1.6907930e-01 4.57e-02 2.67e+02  -8.1 7.08e+00    -  2.34e-01 1.01e-01h  2
5219  1.6897756e-01 4.75e-02 2.45e+02  -8.1 5.60e+00    -  8.88e-02 8.07e-02h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5220  1.6917061e-01 4.01e-02 1.74e+02  -8.1 2.03e+00    -  1.00e+00 2.90e-01h  2
5221  1.6932521e-01 3.37e-02 1.18e+02  -8.1 1.84e+00    -  9.76e-01 3.24e-01h  2
5222  1.6933026e-01 3.35e-02 1.17e+02  -8.1 5.85e-01    -  3.68e-01 6.24e-03h  1
5223  1.7030511e-01 3.89e-03 7.76e-02  -8.1 2.75e-01    -  1.00e+00 1.00e+00h  1
5224  1.7007277e-01 2.74e-02 3.19e-01  -8.1 2.50e+00    -  1.00e+00 5.40e-01h  1
