problem1a
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
 1233       19034    7.615960e-01     8.917e-08     1.681e-01     5.825e-04     1.897e-03  
 1234       19042    7.615960e-01     8.936e-08     1.681e-01     5.829e-04     1.905e-03  
 1235       19050    7.615960e-01     8.954e-08     1.681e-01     5.832e-04     1.913e-03  
 1236       19058    7.615960e-01     8.972e-08     1.681e-01     5.836e-04     1.921e-03  
 1237       19066    7.615960e-01     8.987e-08     1.681e-01     5.839e-04     1.929e-03  
 1238       19074    7.615960e-01     9.002e-08     1.681e-01     5.843e-04     1.937e-03  
 1239       19082    7.615960e-01     9.016e-08     1.681e-01     5.846e-04     1.945e-03  
 1240       19090    7.615960e-01     9.029e-08     1.681e-01     5.850e-04     1.954e-03  
 1241       19098    7.615960e-01     9.041e-08     1.681e-01     5.854e-04     1.962e-03  
 1242       19106    7.615960e-01     9.051e-08     1.681e-01     5.858e-04     1.971e-03  
 1243       19114    7.615960e-01     9.061e-08     1.681e-01     5.862e-04     1.979e-03  
 1244       19122    7.615960e-01     9.069e-08     1.681e-01     5.866e-04     1.988e-03  
 1245       19130    7.615960e-01     9.076e-08     1.681e-01     5.870e-04     1.997e-03  
 1246       19138    7.615960e-01     9.082e-08     1.681e-01     5.874e-04     2.006e-03  
 1247       19146    7.615960e-01     9.087e-08     1.681e-01     5.879e-04     2.015e-03  
 1248       19154    7.615960e-01     9.091e-08     1.681e-01     5.883e-04     2.025e-03  
 1249       19162    7.615960e-01     9.094e-08     1.681e-01     5.888e-04     2.034e-03  
 1250       19170    7.615960e-01     9.095e-08     1.681e-01     5.893e-04     2.044e-03  
 1251       19178    7.615960e-01     9.096e-08     1.681e-01     5.898e-04     2.054e-03  
 1252       19186    7.615960e-01     9.095e-08     1.681e-01     5.903e-04     2.064e-03  
 1253       19194    7.615960e-01     9.093e-08     1.681e-01     5.908e-04     2.074e-03  
 1254       19202    7.615960e-01     9.091e-08     1.681e-01     5.914e-04     2.085e-03  
 1255       19210    7.615960e-01     9.087e-08     1.681e-01     5.920e-04     2.095e-03  
 1256       19218    7.615960e-01     9.081e-08     1.681e-01     5.926e-04     2.106e-03  
 1257       19226    7.615960e-01     9.075e-08     1.681e-01     5.932e-04     2.117e-03  
 1258       19234    7.615960e-01     9.068e-08     1.681e-01     5.939e-04     2.129e-03  
 1259       19242    7.615960e-01     9.060e-08     1.681e-01     5.946e-04     2.140e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1260       19250    7.615960e-01     9.050e-08     1.681e-01     5.953e-04     2.152e-03  
 1261       19258    7.615960e-01     9.040e-08     1.681e-01     5.961e-04     2.164e-03  
 1262       19266    7.615960e-01     9.028e-08     1.681e-01     5.969e-04     2.177e-03  
 1263       19274    7.615960e-01     9.016e-08     1.681e-01     5.977e-04     2.189e-03  
 1264       19282    7.615960e-01     9.002e-08     1.681e-01     5.986e-04     2.202e-03  
 1265       19290    7.615960e-01     8.988e-08     1.681e-01     5.995e-04     2.216e-03  
 1266       19298    7.615960e-01     8.973e-08     1.681e-01     6.005e-04     2.229e-03  
 1267       19306    7.615960e-01     8.957e-08     1.681e-01     6.015e-04     2.243e-03  
 1268       19314    7.615960e-01     8.942e-08     1.681e-01     6.026e-04     2.257e-03  
 1269       19322    7.615960e-01     8.985e-08     1.681e-01     6.037e-04     2.272e-03  
 1270       19330    7.615960e-01     9.027e-08     1.681e-01     6.049e-04     2.287e-03  
 1271       19338    7.615960e-01     9.069e-08     1.681e-01     6.062e-04     2.302e-03  
 1272       19346    7.615960e-01     9.110e-08     1.681e-01     6.075e-04     2.318e-03  
 1273       19354    7.615960e-01     9.151e-08     1.681e-01     6.089e-04     2.334e-03  
 1274       19362    7.615960e-01     9.192e-08     1.681e-01     6.104e-04     2.351e-03  
 1275       19370    7.615960e-01     9.232e-08     1.681e-01     6.120e-04     2.368e-03  
 1276       19378    7.615960e-01     9.273e-08     1.681e-01     6.137e-04     2.386e-03  
 1277       19386    7.615960e-01     9.313e-08     1.681e-01     6.155e-04     2.404e-03  
 1278       19394    7.615960e-01     9.354e-08     1.681e-01     6.174e-04     2.423e-03  
 1279       19402    7.615960e-01     9.395e-08     1.681e-01     6.194e-04     2.443e-03  
 1280       19410    7.615960e-01     9.436e-08     1.681e-01     6.216e-04     2.463e-03  
 1281       19418    7.615960e-01     9.478e-08     1.681e-01     6.239e-04     2.483e-03  
 1282       19426    7.615960e-01     9.521e-08     1.681e-01     6.263e-04     2.505e-03  
 1283       19434    7.615960e-01     9.565e-08     1.681e-01     6.289e-04     2.527e-03  
 1284       19442    7.615960e-01     9.610e-08     1.681e-01     6.317e-04     2.550e-03  
 1285       19450    7.615960e-01     9.657e-08     1.681e-01     6.347e-04     2.574e-03  
 1286       19458    7.615960e-01     9.706e-08     1.681e-01     6.379e-04     2.598e-03  
 1287       19466    7.615960e-01     9.758e-08     1.681e-01     6.414e-04     2.624e-03  
 1288       19474    7.615960e-01     9.812e-08     1.681e-01     6.451e-04     2.651e-03  
 1289       19482    7.615960e-01     9.871e-08     1.681e-01     6.491e-04     2.679e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1290       19490    7.615960e-01     9.933e-08     1.681e-01     6.535e-04     2.708e-03  
 1291       19498    7.615960e-01     1.000e-07     1.681e-01     6.582e-04     2.738e-03  
 1292       19506    7.615960e-01     1.007e-07     1.681e-01     6.634e-04     2.770e-03  
 1293       19514    7.615960e-01     1.016e-07     1.681e-01     6.690e-04     2.804e-03  
 1294       19522    7.615960e-01     1.024e-07     1.681e-01     6.751e-04     2.839e-03  
 1295       19530    7.615960e-01     1.034e-07     1.681e-01     6.819e-04     2.876e-03  
 1296       19538    7.615960e-01     1.046e-07     1.681e-01     6.895e-04     2.915e-03  
 1297       19546    7.615960e-01     1.059e-07     1.681e-01     6.979e-04     2.957e-03  
 1298       19554    7.615960e-01     1.073e-07     1.681e-01     7.073e-04     3.001e-03  
 1299       19562    7.615960e-01     1.090e-07     1.681e-01     7.181e-04     3.049e-03  
 1300       19570    7.615960e-01     1.110e-07     1.681e-01     7.304e-04     3.100e-03  
 1301       19578    7.615960e-01     1.134e-07     1.681e-01     7.448e-04     3.155e-03  
 1302       19586    7.615960e-01     1.163e-07     1.681e-01     7.618e-04     3.216e-03  
 1303       19595    7.615960e-01     1.107e-07     1.176e-01     5.588e-04     3.266e-03  
 1304       19604    7.615960e-01     1.084e-07     1.176e-01     6.108e-04     3.322e-03  
 1305       19613    7.615960e-01     1.073e-07     1.176e-01     6.356e-04     3.389e-03  
 1306       19622    7.615960e-01     1.080e-07     1.176e-01     6.722e-04     3.467e-03  
 1307       19631    7.615960e-01     1.108e-07     1.176e-01     7.196e-04     3.559e-03  
 1308       19641    7.615960e-01     1.083e-07     8.235e-02     5.602e-04     3.640e-03  
 1309       19651    7.615960e-01     1.097e-07     8.235e-02     6.579e-04     3.743e-03  
 1310       19662    7.615960e-01     1.084e-07     5.765e-02     5.547e-04     3.842e-03  
 1311       19673    7.615960e-01     1.111e-07     5.765e-02     7.617e-04     3.992e-03  
 1312       19684    7.615960e-01     7.996e-08     5.765e-02     1.527e-03     4.348e-03  
 1313       19706    7.615960e-01     9.305e-08     7.979e-04     6.869e-04     4.623e-03  
 1314       19727    7.615960e-01     9.359e-08     1.140e-03     6.827e-05     4.649e-03  
 1315       19752    7.615960e-01     9.397e-08     2.737e-04     5.339e-05     4.669e-03  
 1316       19778    7.615960e-01     9.432e-08     1.916e-04     5.110e-05     4.687e-03  
 1317       19802    7.615960e-01     9.463e-08     3.910e-04     4.923e-05     4.700e-03  
 1318       19822    7.615960e-01     9.500e-08     1.628e-03     5.935e-05     4.689e-03  
 1319       19837    7.615960e-01     9.590e-08     9.689e-03     1.067e-04     4.553e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1320       19853    7.615960e-01     9.646e-08     6.782e-03     8.258e-05     4.593e-03  
 1321       19872    7.615960e-01     9.699e-08     2.326e-03     6.295e-05     4.633e-03  
 1322       19902    7.615960e-01     9.743e-08     4.600e-05     4.823e-05     4.651e-03  
 1323       19926    7.615960e-01     9.787e-08     3.910e-04     4.997e-05     4.650e-03  
 1324       19948    7.615960e-01     9.821e-08     7.979e-04     4.879e-05     4.648e-03  
 1325       19968    7.615960e-01     9.903e-08     1.628e-03     8.016e-05     4.658e-03  
 1326       19985    7.615960e-01     1.001e-07     4.748e-03     1.263e-04     4.726e-03  
 1327       20001    7.615960e-01     1.012e-07     6.782e-03     2.987e-04     5.044e-03  
 1328       20014    7.615960e-01     9.834e-08     1.977e-02     1.957e-04     4.189e-03  
 1329       20021    7.615960e-01     8.643e-08     1.681e-01     4.105e-04     2.883e-03  
 1330       20034    7.615960e-01     9.079e-08     1.977e-02     2.454e-04     2.189e-03  
 1331       20045    7.615960e-01     9.560e-08     4.035e-02     3.067e-04     1.667e-03  
 1332       20055    7.615960e-01     1.017e-07     5.765e-02     3.765e-04     1.358e-03  
 1333       20062    7.615960e-01     8.962e-08     2.401e-01     7.738e-04     1.808e-03  
 1334       20068    7.615960e-01     1.109e-07     3.430e-01     7.013e-04     3.142e-03  
 1335       20072    7.615960e-01     1.312e-07     7.000e-01     9.803e-04     3.563e-03  
 1336       20075    7.615960e-01     4.844e-08     1.000e+00     8.889e-04     3.887e-03  
 1337       20078    7.615960e-01     1.369e-08     1.000e+00     6.967e-04     4.020e-03  
 1338       20080    7.615960e-01     4.788e-08     1.000e+00     4.516e-04     4.148e-03  
 1339       20082    7.615960e-01     3.420e-09     1.000e+00     1.113e-04     4.144e-03  
 1340       20084    7.615960e-01     9.490e-10     1.000e+00     6.444e-05     4.127e-03  
 1341       20086    7.615960e-01     2.390e-10     1.000e+00     3.431e-05     4.118e-03  
 1342       20088    7.615960e-01     5.632e-10     1.000e+00     5.545e-05     4.120e-03  
 1343       20091    7.615960e-01     5.203e-11     1.000e+00     1.240e-04     4.141e-03  
 1344       20094    7.615960e-01     3.507e-10     1.000e+00     2.383e-04     4.190e-03  
 1345       20097    7.615960e-01     1.680e-09     1.000e+00     4.099e-04     4.276e-03  
 1346       20101    7.615960e-01     3.434e-09     7.000e-01     5.224e-04     4.387e-03  
 1347       20106    7.615960e-01     7.554e-09     4.900e-01     7.354e-04     4.212e-03  
 1348       20111    7.615960e-01     1.805e-08     4.900e-01     1.193e-03     3.894e-03  
 1349       20117    7.615960e-01     1.717e-08     3.430e-01     1.121e-03     3.693e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1350       20123    7.615960e-01     2.046e-08     3.430e-01     1.462e-03     3.450e-03  
 1351       20129    7.615960e-01     5.271e-08     3.430e-01     1.751e-03     3.215e-03  
 1352       20136    7.615960e-01     6.041e-08     2.401e-01     1.348e-03     3.109e-03  
 1353       20143    7.615959e-01     7.781e-08     2.401e-01     1.467e-03     2.985e-03  
 1354       20151    7.615959e-01     8.348e-08     1.681e-01     1.109e-03     2.834e-03  
 1355       20159    7.615959e-01     9.430e-08     1.681e-01     1.160e-03     2.661e-03  
 1356       20168    7.615959e-01     9.617e-08     1.176e-01     8.683e-04     2.517e-03  
 1357       20177    7.615959e-01     9.753e-08     1.176e-01     8.585e-04     2.424e-03  
 1358       20187    7.615959e-01     9.773e-08     8.235e-02     6.717e-04     2.284e-03  
 1359       20196    7.615959e-01     9.766e-08     1.176e-01     8.536e-04     2.348e-03  
 1360       20212    7.615959e-01     9.819e-08     6.782e-03     9.061e-05     2.317e-03  
 1361       20219    7.615959e-01     3.623e-08     2.401e-01     2.003e-03     2.770e-03  
 1362       20227    7.615959e-01     4.103e-08     1.681e-01     1.440e-03     2.401e-03  
 1363       20233    7.615959e-01     7.000e-08     3.430e-01     2.530e-03     2.283e-03  
 1364       20242    7.615959e-01     7.445e-08     1.176e-01     1.047e-03     2.145e-03  
 1365       20250    7.615959e-01     7.806e-08     1.681e-01     1.356e-03     2.097e-03  
 1366       20260    7.615959e-01     7.841e-08     8.235e-02     7.486e-04     1.961e-03  
 1367       20268    7.615959e-01     8.841e-08     1.681e-01     1.434e-03     1.937e-03  
 1368       20278    7.615959e-01     9.011e-08     8.235e-02     8.055e-04     1.828e-03  
 1369       20286    7.615959e-01     9.028e-08     1.681e-01     1.491e-03     1.965e-03  
 1370       20296    7.615959e-01     9.282e-08     8.235e-02     8.110e-04     1.846e-03  
 1371       20302    7.615959e-01     9.435e-08     3.430e-01     2.964e-03     2.310e-03  
 1372       20310    7.615959e-01     9.668e-08     1.681e-01     1.292e-03     2.308e-03  
 1373       20316    7.615959e-01     1.113e-07     3.430e-01     2.370e-03     2.591e-03  
 1374       20325    7.615959e-01     1.121e-07     1.176e-01     9.053e-04     2.403e-03  
 1375       20331    7.615959e-01     4.165e-08     3.430e-01     2.284e-03     2.921e-03  
 1376       20340    7.615959e-01     3.524e-08     1.176e-01     9.897e-04     2.619e-03  
 1377       20346    7.615959e-01     4.964e-08     3.430e-01     1.939e-03     2.692e-03  
 1378       20353    7.615959e-01     4.806e-08     2.401e-01     1.632e-03     2.113e-03  
 1379       20360    7.615959e-01     5.925e-08     2.401e-01     1.568e-03     2.016e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1380       20369    7.615959e-01     5.856e-08     1.176e-01     8.090e-04     1.936e-03  
 1381       20377    7.615959e-01     6.453e-08     1.681e-01     1.099e-03     1.828e-03  
 1382       20386    7.615959e-01     6.536e-08     1.176e-01     8.223e-04     1.769e-03  
 1383       20395    7.615959e-01     6.349e-08     1.176e-01     7.769e-04     1.764e-03  
 1384       20404    7.615959e-01     6.421e-08     1.176e-01     7.852e-04     1.719e-03  
 1385       20413    7.615959e-01     6.251e-08     1.176e-01     7.589e-04     1.748e-03  
 1386       20422    7.615959e-01     6.231e-08     1.176e-01     7.485e-04     1.744e-03  
 1387       20430    7.615959e-01     6.581e-08     1.681e-01     1.026e-03     1.830e-03  
 1388       20438    7.615959e-01     6.920e-08     1.681e-01     9.930e-04     1.903e-03  
 1389       20445    7.615959e-01     6.813e-08     2.401e-01     1.259e-03     2.147e-03  
 1390       20453    7.615959e-01     6.639e-08     1.681e-01     8.326e-04     2.128e-03  
 1391       20458    7.615959e-01     5.497e-08     4.900e-01     2.169e-03     2.621e-03  
 1392       20466    7.615959e-01     5.263e-08     1.681e-01     7.551e-04     2.565e-03  
 1393       20472    7.615959e-01     1.768e-08     3.430e-01     1.303e-03     2.859e-03  
 1394       20478    7.615959e-01     2.055e-08     3.430e-01     1.149e-03     2.187e-03  
 1395       20483    7.615959e-01     2.104e-08     4.900e-01     1.612e-03     1.938e-03  
 1396       20490    7.615959e-01     1.963e-08     2.401e-01     8.578e-04     1.914e-03  
 1397       20497    7.615959e-01     1.841e-08     2.401e-01     7.557e-04     1.804e-03  
 1398       20504    7.615959e-01     1.829e-08     2.401e-01     7.526e-04     1.717e-03  
 1399       20511    7.615959e-01     1.753e-08     2.401e-01     7.328e-04     1.679e-03  
 1400       20518    7.615959e-01     1.644e-08     2.401e-01     6.987e-04     1.649e-03  
 1401       20525    7.615959e-01     1.508e-08     2.401e-01     6.603e-04     1.618e-03  
 1402       20531    7.615959e-01     1.627e-08     3.430e-01     8.985e-04     1.571e-03  
 1403       20536    7.615959e-01     1.693e-08     4.900e-01     1.207e-03     1.580e-03  
 1404       20539    7.615959e-01     3.615e-09     1.000e+00     2.096e-03     1.447e-03  
 1405       20545    7.615959e-01     3.744e-09     3.430e-01     5.758e-04     1.347e-03  
 1406       20550    7.615959e-01     2.569e-09     4.900e-01     7.315e-04     9.677e-04  
 1407       20557    7.615959e-01     2.463e-09     2.401e-01     3.922e-04     9.320e-04  
 1408       20564    7.615959e-01     2.492e-09     2.401e-01     3.438e-04     8.532e-04  
 1409       20571    7.615959e-01     2.458e-09     2.401e-01     3.261e-04     7.896e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1410       20578    7.615959e-01     2.354e-09     2.401e-01     3.058e-04     7.359e-04  
 1411       20585    7.615959e-01     2.189e-09     2.401e-01     2.830e-04     6.878e-04  
 1412       20592    7.615959e-01     1.987e-09     2.401e-01     2.594e-04     6.417e-04  
 1413       20598    7.615959e-01     2.059e-09     3.430e-01     3.399e-04     5.783e-04  
 1414       20604    7.615959e-01     1.787e-09     3.430e-01     2.997e-04     5.312e-04  
 1415       20609    7.615959e-01     1.739e-09     4.900e-01     3.593e-04     4.483e-04  
 1416       20613    7.615959e-01     1.452e-09     7.000e-01     4.006e-04     3.589e-04  
 1417       20616    7.615959e-01     4.682e-10     1.000e+00     3.404e-04     2.401e-04  
 1418       20619    7.615959e-01     1.415e-11     1.000e+00     8.798e-05     1.623e-04  
 1419       20622    7.615959e-01     6.123e-14     1.000e+00     1.036e-05     1.469e-04  
 1420       20626    7.615959e-01     4.000e-13     7.000e-01     1.889e-05     1.503e-04  
 1421       20632    7.615959e-01     1.961e-12     3.430e-01     3.119e-05     1.567e-04  
 1422       20641    7.615959e-01     4.302e-12     1.176e-01     3.651e-05     1.642e-04  
 1423       20650    7.615959e-01     1.120e-11     1.176e-01     5.285e-05     1.752e-04  
 1424       20660    7.615959e-01     1.488e-11     8.235e-02     4.666e-05     1.850e-04  
 1425       20670    7.615959e-01     2.174e-11     8.235e-02     5.727e-05     1.972e-04  
 1426       20680    7.615959e-01     3.121e-11     8.235e-02     6.657e-05     2.114e-04  
 1427       20690    7.615959e-01     4.201e-11     8.235e-02     7.405e-05     2.275e-04  
 1428       20699    7.615959e-01     7.808e-11     1.176e-01     1.147e-04     2.527e-04  
 1429       20707    7.615959e-01     1.363e-10     1.681e-01     1.630e-04     2.893e-04  
 1430       20713    7.615959e-01     2.027e-10     3.430e-01     3.081e-04     3.601e-04  
 1431       20719    7.615959e-01     2.524e-10     3.430e-01     2.397e-04     4.178e-04  
 1432       20726    7.615959e-01     3.794e-10     2.401e-01     1.824e-04     4.639e-04  
 1433       20734    7.615959e-01     4.642e-10     1.681e-01     1.531e-04     5.045e-04  
 1434       20742    7.615959e-01     6.929e-10     1.681e-01     1.798e-04     5.546e-04  
 1435       20750    7.615959e-01     1.085e-09     1.681e-01     1.955e-04     6.120e-04  
 1436       20758    7.615959e-01     1.607e-09     1.681e-01     2.101e-04     6.759e-04  
 1437       20766    7.615959e-01     2.241e-09     1.681e-01     2.349e-04     7.475e-04  
 1438       20774    7.615959e-01     3.073e-09     1.681e-01     2.812e-04     8.287e-04  
 1439       20783    7.615959e-01     3.617e-09     1.176e-01     2.527e-04     8.953e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1440       20792    7.615959e-01     4.874e-09     1.176e-01     3.479e-04     9.774e-04  
 1441       20801    7.615959e-01     6.998e-09     1.176e-01     4.792e-04     1.078e-03  
 1442       20810    7.615959e-01     9.774e-09     1.176e-01     6.579e-04     1.203e-03  
 1443       20819    7.615959e-01     1.134e-08     1.176e-01     8.857e-04     1.426e-03  
 1444       20827    7.615959e-01     9.090e-09     1.681e-01     1.618e-03     1.709e-03  
 1445       20838    7.615959e-01     9.491e-09     5.765e-02     6.313e-04     1.624e-03  
 1446       20850    7.615959e-01     1.008e-08     4.035e-02     5.485e-04     1.524e-03  
 1447       20863    7.615959e-01     1.039e-08     2.825e-02     4.234e-04     1.435e-03  
 1448       20876    7.615959e-01     1.096e-08     2.825e-02     4.459e-04     1.329e-03  
 1449       20889    7.615959e-01     1.332e-08     2.825e-02     4.400e-04     1.282e-03  
 1450       20902    7.615959e-01     1.572e-08     2.825e-02     4.217e-04     1.249e-03  
 1451       20915    7.615959e-01     1.771e-08     2.825e-02     3.969e-04     1.208e-03  
 1452       20928    7.615959e-01     1.923e-08     2.825e-02     3.706e-04     1.164e-03  
 1453       20941    7.615959e-01     2.032e-08     2.825e-02     3.453e-04     1.117e-03  
 1454       20954    7.615959e-01     2.106e-08     2.825e-02     3.223e-04     1.071e-03  
 1455       20966    7.615959e-01     2.322e-08     4.035e-02     4.272e-04     1.003e-03  
 1456       20978    7.615959e-01     2.434e-08     4.035e-02     3.850e-04     9.392e-04  
 1457       20990    7.615959e-01     2.489e-08     4.035e-02     3.555e-04     8.780e-04  
 1458       21001    7.615959e-01     2.681e-08     5.765e-02     4.679e-04     7.940e-04  
 1459       21012    7.615959e-01     2.743e-08     5.765e-02     4.185e-04     7.172e-04  
 1460       21022    7.615959e-01     2.965e-08     8.235e-02     5.431e-04     6.148e-04  
 1461       21032    7.615959e-01     2.986e-08     8.235e-02     4.767e-04     5.251e-04  
 1462       21041    7.615959e-01     3.150e-08     1.176e-01     6.082e-04     4.098e-04  
 1463       21050    7.615959e-01     3.057e-08     1.176e-01     5.204e-04     3.149e-04  
 1464       21058    7.615959e-01     3.042e-08     1.681e-01     6.475e-04     1.992e-04  
 1465       21065    7.615959e-01     2.999e-08     2.401e-01     7.550e-04     7.845e-05  
 1466       21071    7.615959e-01     2.733e-08     3.430e-01     8.148e-04     8.222e-05  
 1467       21075    7.615959e-01     2.554e-08     7.000e-01     1.111e-03     1.975e-04  
 1468       21078    7.615959e-01     2.008e-09     1.000e+00     5.683e-04     6.470e-05  
 1469       21081    7.615959e-01     4.381e-11     1.000e+00     1.383e-04     8.563e-05  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1470       21086    7.615959e-01     7.601e-11     4.900e-01     1.541e-04     1.177e-04  
 1471       21090    7.615959e-01     6.461e-11     7.000e-01     1.349e-04     7.756e-05  
 1472       21093    7.615959e-01     9.744e-13     1.000e+00     3.649e-05     6.784e-05  
 1473       21096    7.615959e-01     1.906e-13     1.000e+00     2.274e-05     6.591e-05  
 1474       21100    7.615959e-01     3.885e-12     7.000e-01     5.117e-05     7.393e-05  
 1475       21105    7.615959e-01     7.707e-12     4.900e-01     5.435e-05     8.590e-05  
 1476       21111    7.615959e-01     1.975e-11     3.430e-01     6.687e-05     1.010e-04  
 1477       21119    7.615959e-01     2.584e-11     1.681e-01     5.404e-05     1.133e-04  
 1478       21128    7.615959e-01     3.841e-11     1.176e-01     6.077e-05     1.267e-04  
 1479       21138    7.615959e-01     5.247e-11     8.235e-02     6.056e-05     1.395e-04  
 1480       21149    7.615959e-01     6.391e-11     5.765e-02     5.528e-05     1.505e-04  
 1481       21160    7.615959e-01     8.900e-11     5.765e-02     6.766e-05     1.632e-04  
 1482       21172    7.615959e-01     1.010e-10     4.035e-02     5.382e-05     1.726e-04  
 1483       21184    7.615959e-01     1.193e-10     4.035e-02     5.934e-05     1.821e-04  
 1484       21196    7.615959e-01     1.428e-10     4.035e-02     6.317e-05     1.916e-04  
 1485       21209    7.615959e-01     1.499e-10     2.825e-02     4.556e-05     1.978e-04  
 1486       21222    7.615959e-01     1.582e-10     2.825e-02     4.682e-05     2.037e-04  
 1487       21235    7.615959e-01     1.673e-10     2.825e-02     4.766e-05     2.090e-04  
 1488       21248    7.615959e-01     1.766e-10     2.825e-02     4.795e-05     2.140e-04  
 1489       21261    7.615959e-01     1.858e-10     2.825e-02     4.787e-05     2.184e-04  
 1490       21274    7.615959e-01     1.945e-10     2.825e-02     4.754e-05     2.224e-04  
 1491       21287    7.615959e-01     2.026e-10     2.825e-02     4.706e-05     2.260e-04  
 1492       21300    7.615959e-01     2.100e-10     2.825e-02     4.648e-05     2.293e-04  
 1493       21313    7.615959e-01     2.167e-10     2.825e-02     4.585e-05     2.322e-04  
 1494       21326    7.615959e-01     2.226e-10     2.825e-02     4.519e-05     2.347e-04  
 1495       21339    7.615959e-01     2.278e-10     2.825e-02     4.452e-05     2.370e-04  
 1496       21352    7.615959e-01     2.323e-10     2.825e-02     4.385e-05     2.391e-04  
 1497       21365    7.615959e-01     2.362e-10     2.825e-02     4.319e-05     2.409e-04  
 1498       21378    7.615959e-01     2.394e-10     2.825e-02     4.254e-05     2.425e-04  
 1499       21390    7.615959e-01     2.574e-10     4.035e-02     6.015e-05     2.446e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1500       21402    7.615959e-01     2.732e-10     4.035e-02     5.905e-05     2.469e-04  
 1501       21414    7.615959e-01     2.863e-10     4.035e-02     5.761e-05     2.493e-04  
 1502       21426    7.615959e-01     2.972e-10     4.035e-02     5.625e-05     2.515e-04  
 1503       21438    7.615959e-01     3.077e-10     4.035e-02     5.495e-05     2.536e-04  
 1504       21450    7.615959e-01     3.183e-10     4.035e-02     5.372e-05     2.556e-04  
 1505       21462    7.615959e-01     3.269e-10     4.035e-02     5.256e-05     2.575e-04  
 1506       21474    7.615959e-01     3.339e-10     4.035e-02     5.145e-05     2.592e-04  
 1507       21486    7.615959e-01     3.394e-10     4.035e-02     5.039e-05     2.607e-04  
 1508       21498    7.615959e-01     3.436e-10     4.035e-02     4.938e-05     2.620e-04  
 1509       21510    7.615959e-01     3.466e-10     4.035e-02     4.841e-05     2.632e-04  
 1510       21522    7.615959e-01     3.486e-10     4.035e-02     4.748e-05     2.642e-04  
 1511       21534    7.615959e-01     3.497e-10     4.035e-02     4.659e-05     2.651e-04  
 1512       21545    7.615959e-01     3.716e-10     5.765e-02     6.566e-05     2.662e-04  
 1513       21556    7.615959e-01     3.886e-10     5.765e-02     6.415e-05     2.677e-04  
 1514       21567    7.615959e-01     4.008e-10     5.765e-02     6.224e-05     2.691e-04  
 1515       21578    7.615959e-01     4.091e-10     5.765e-02     6.044e-05     2.703e-04  
 1516       21589    7.615959e-01     4.143e-10     5.765e-02     5.874e-05     2.715e-04  
 1517       21600    7.615959e-01     4.167e-10     5.765e-02     5.713e-05     2.724e-04  
 1518       21611    7.615959e-01     4.169e-10     5.765e-02     5.561e-05     2.732e-04  
 1519       21622    7.615959e-01     4.153e-10     5.765e-02     5.418e-05     2.738e-04  
 1520       21633    7.615959e-01     4.122e-10     5.765e-02     5.281e-05     2.742e-04  
 1521       21644    7.615959e-01     4.078e-10     5.765e-02     5.152e-05     2.745e-04  
 1522       21654    7.615959e-01     4.272e-10     8.235e-02     7.223e-05     2.747e-04  
 1523       21664    7.615959e-01     4.389e-10     8.235e-02     6.983e-05     2.753e-04  
 1524       21674    7.615959e-01     4.438e-10     8.235e-02     6.704e-05     2.757e-04  
 1525       21684    7.615959e-01     4.437e-10     8.235e-02     6.446e-05     2.759e-04  
 1526       21694    7.615959e-01     4.396e-10     8.235e-02     6.208e-05     2.760e-04  
 1527       21704    7.615959e-01     4.327e-10     8.235e-02     5.988e-05     2.759e-04  
 1528       21714    7.615959e-01     4.237e-10     8.235e-02     5.784e-05     2.756e-04  
 1529       21724    7.615959e-01     4.131e-10     8.235e-02     5.595e-05     2.751e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1530       21733    7.615959e-01     4.299e-10     1.176e-01     7.789e-05     2.743e-04  
 1531       21742    7.615959e-01     4.350e-10     1.176e-01     7.411e-05     2.739e-04  
 1532       21751    7.615959e-01     4.311e-10     1.176e-01     7.010e-05     2.734e-04  
 1533       21760    7.615959e-01     4.211e-10     1.176e-01     6.657e-05     2.726e-04  
 1534       21769    7.615959e-01     4.074e-10     1.176e-01     6.347e-05     2.716e-04  
 1535       21778    7.615959e-01     3.914e-10     1.176e-01     6.075e-05     2.704e-04  
 1536       21786    7.615959e-01     4.103e-10     1.681e-01     8.396e-05     2.686e-04  
 1537       21794    7.615959e-01     4.098e-10     1.681e-01     7.824e-05     2.672e-04  
