problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
  305        2737   -6.107620e-01     2.153e-07     1.176e-01     2.310e-03     1.407e-02  
  306        2746   -6.107620e-01     2.057e-07     1.176e-01     2.269e-03     1.390e-02  
  307        2755   -6.107621e-01     1.961e-07     1.176e-01     2.232e-03     1.373e-02  
  308        2764   -6.107622e-01     1.866e-07     1.176e-01     2.196e-03     1.358e-02  
  309        2773   -6.107622e-01     1.774e-07     1.176e-01     2.163e-03     1.343e-02  
  310        2782   -6.107623e-01     1.684e-07     1.176e-01     2.131e-03     1.330e-02  
  311        2791   -6.107624e-01     1.598e-07     1.176e-01     2.100e-03     1.318e-02  
  312        2800   -6.107624e-01     1.515e-07     1.176e-01     2.070e-03     1.307e-02  
  313        2809   -6.107625e-01     1.435e-07     1.176e-01     2.041e-03     1.296e-02  
  314        2818   -6.107625e-01     1.360e-07     1.176e-01     2.013e-03     1.287e-02  
  315        2827   -6.107626e-01     1.287e-07     1.176e-01     1.986e-03     1.279e-02  
  316        2836   -6.107626e-01     1.219e-07     1.176e-01     1.959e-03     1.271e-02  
  317        2845   -6.107627e-01     1.153e-07     1.176e-01     1.933e-03     1.264e-02  
  318        2854   -6.107627e-01     1.092e-07     1.176e-01     1.907e-03     1.258e-02  
  319        2863   -6.107628e-01     1.033e-07     1.176e-01     1.881e-03     1.251e-02  
  320        2872   -6.107628e-01     9.782e-08     1.176e-01     1.855e-03     1.245e-02  
  321        2881   -6.107628e-01     9.261e-08     1.176e-01     1.830e-03     1.239e-02  
  322        2890   -6.107629e-01     8.769e-08     1.176e-01     1.805e-03     1.232e-02  
  323        2899   -6.107629e-01     8.306e-08     1.176e-01     1.780e-03     1.226e-02  
  324        2908   -6.107630e-01     7.869e-08     1.176e-01     1.756e-03     1.219e-02  
  325        2917   -6.107630e-01     7.458e-08     1.176e-01     1.731e-03     1.212e-02  
  326        2926   -6.107630e-01     7.072e-08     1.176e-01     1.707e-03     1.205e-02  
  327        2935   -6.107631e-01     6.708e-08     1.176e-01     1.683e-03     1.198e-02  
  328        2944   -6.107631e-01     6.366e-08     1.176e-01     1.660e-03     1.190e-02  
  329        2953   -6.107632e-01     6.044e-08     1.176e-01     1.636e-03     1.181e-02  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  330        2962   -6.107632e-01     5.743e-08     1.176e-01     1.613e-03     1.172e-02  
  331        2971   -6.107632e-01     5.460e-08     1.176e-01     1.591e-03     1.163e-02  
  332        2980   -6.107632e-01     5.194e-08     1.176e-01     1.568e-03     1.153e-02  
  333        2989   -6.107633e-01     4.945e-08     1.176e-01     1.546e-03     1.143e-02  
  334        2998   -6.107633e-01     4.712e-08     1.176e-01     1.524e-03     1.132e-02  
  335        3007   -6.107633e-01     4.494e-08     1.176e-01     1.503e-03     1.122e-02  
  336        3016   -6.107634e-01     4.289e-08     1.176e-01     1.481e-03     1.110e-02  
  337        3025   -6.107634e-01     4.099e-08     1.176e-01     1.461e-03     1.099e-02  
  338        3034   -6.107634e-01     3.921e-08     1.176e-01     1.440e-03     1.087e-02  
  339        3043   -6.107634e-01     3.755e-08     1.176e-01     1.420e-03     1.075e-02  
  340        3052   -6.107635e-01     3.600e-08     1.176e-01     1.400e-03     1.062e-02  
  341        3061   -6.107635e-01     3.456e-08     1.176e-01     1.381e-03     1.050e-02  
  342        3070   -6.107635e-01     3.322e-08     1.176e-01     1.362e-03     1.037e-02  
  343        3079   -6.107635e-01     3.197e-08     1.176e-01     1.343e-03     1.024e-02  
  344        3088   -6.107636e-01     3.081e-08     1.176e-01     1.325e-03     1.012e-02  
  345        3097   -6.107636e-01     2.973e-08     1.176e-01     1.307e-03     9.986e-03  
  346        3106   -6.107636e-01     2.873e-08     1.176e-01     1.290e-03     9.857e-03  
  347        3115   -6.107636e-01     2.780e-08     1.176e-01     1.273e-03     9.728e-03  
  348        3124   -6.107636e-01     2.693e-08     1.176e-01     1.256e-03     9.599e-03  
  349        3133   -6.107636e-01     2.612e-08     1.176e-01     1.240e-03     9.471e-03  
  350        3142   -6.107637e-01     2.537e-08     1.176e-01     1.224e-03     9.343e-03  
  351        3151   -6.107637e-01     2.467e-08     1.176e-01     1.208e-03     9.216e-03  
  352        3160   -6.107637e-01     2.401e-08     1.176e-01     1.193e-03     9.090e-03  
  353        3169   -6.107637e-01     2.339e-08     1.176e-01     1.178e-03     8.964e-03  
  354        3178   -6.107637e-01     2.281e-08     1.176e-01     1.163e-03     8.840e-03  
  355        3187   -6.107637e-01     2.227e-08     1.176e-01     1.148e-03     8.717e-03  
  356        3196   -6.107638e-01     2.175e-08     1.176e-01     1.134e-03     8.595e-03  
  357        3205   -6.107638e-01     2.126e-08     1.176e-01     1.120e-03     8.474e-03  
  358        3214   -6.107638e-01     2.079e-08     1.176e-01     1.106e-03     8.354e-03  
  359        3223   -6.107638e-01     2.034e-08     1.176e-01     1.092e-03     8.236e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  360        3232   -6.107638e-01     1.991e-08     1.176e-01     1.078e-03     8.118e-03  
  361        3241   -6.107638e-01     1.949e-08     1.176e-01     1.065e-03     8.002e-03  
  362        3250   -6.107638e-01     1.908e-08     1.176e-01     1.052e-03     7.887e-03  
  363        3259   -6.107638e-01     1.868e-08     1.176e-01     1.039e-03     7.773e-03  
  364        3268   -6.107638e-01     1.830e-08     1.176e-01     1.026e-03     7.659e-03  
  365        3277   -6.107639e-01     1.791e-08     1.176e-01     1.013e-03     7.547e-03  
  366        3286   -6.107639e-01     1.754e-08     1.176e-01     9.998e-04     7.436e-03  
  367        3295   -6.107639e-01     1.717e-08     1.176e-01     9.871e-04     7.326e-03  
  368        3304   -6.107639e-01     1.680e-08     1.176e-01     9.744e-04     7.217e-03  
  369        3313   -6.107639e-01     1.643e-08     1.176e-01     9.618e-04     7.109e-03  
  370        3322   -6.107639e-01     1.606e-08     1.176e-01     9.493e-04     7.002e-03  
  371        3331   -6.107639e-01     1.570e-08     1.176e-01     9.368e-04     6.896e-03  
  372        3340   -6.107639e-01     1.533e-08     1.176e-01     9.244e-04     6.790e-03  
  373        3349   -6.107639e-01     1.497e-08     1.176e-01     9.121e-04     6.686e-03  
  374        3358   -6.107639e-01     1.461e-08     1.176e-01     8.998e-04     6.583e-03  
  375        3367   -6.107639e-01     1.424e-08     1.176e-01     8.876e-04     6.480e-03  
  376        3376   -6.107639e-01     1.388e-08     1.176e-01     8.755e-04     6.379e-03  
  377        3385   -6.107639e-01     1.351e-08     1.176e-01     8.635e-04     6.279e-03  
  378        3394   -6.107639e-01     1.315e-08     1.176e-01     8.516e-04     6.180e-03  
  379        3403   -6.107639e-01     1.279e-08     1.176e-01     8.398e-04     6.082e-03  
  380        3412   -6.107640e-01     1.243e-08     1.176e-01     8.281e-04     5.985e-03  
  381        3421   -6.107640e-01     1.207e-08     1.176e-01     8.166e-04     5.890e-03  
  382        3430   -6.107640e-01     1.171e-08     1.176e-01     8.052e-04     5.796e-03  
  383        3439   -6.107640e-01     1.136e-08     1.176e-01     7.939e-04     5.704e-03  
  384        3448   -6.107640e-01     1.100e-08     1.176e-01     7.828e-04     5.614e-03  
  385        3457   -6.107640e-01     1.066e-08     1.176e-01     7.719e-04     5.525e-03  
  386        3466   -6.107640e-01     1.031e-08     1.176e-01     7.612e-04     5.438e-03  
  387        3475   -6.107640e-01     9.970e-09     1.176e-01     7.508e-04     5.353e-03  
  388        3484   -6.107640e-01     9.633e-09     1.176e-01     7.405e-04     5.270e-03  
  389        3493   -6.107640e-01     9.301e-09     1.176e-01     7.305e-04     5.189e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  390        3502   -6.107640e-01     8.975e-09     1.176e-01     7.208e-04     5.111e-03  
  391        3511   -6.107640e-01     8.654e-09     1.176e-01     7.113e-04     5.035e-03  
  392        3520   -6.107640e-01     8.339e-09     1.176e-01     7.022e-04     4.962e-03  
  393        3529   -6.107640e-01     8.030e-09     1.176e-01     6.933e-04     4.891e-03  
  394        3538   -6.107640e-01     7.728e-09     1.176e-01     6.848e-04     4.823e-03  
  395        3547   -6.107640e-01     7.432e-09     1.176e-01     6.767e-04     4.758e-03  
  396        3556   -6.107640e-01     7.142e-09     1.176e-01     6.689e-04     4.697e-03  
  397        3565   -6.107640e-01     6.859e-09     1.176e-01     6.615e-04     4.638e-03  
  398        3574   -6.107640e-01     6.582e-09     1.176e-01     6.545e-04     4.583e-03  
  399        3583   -6.107640e-01     6.312e-09     1.176e-01     6.479e-04     4.532e-03  
  400        3592   -6.107640e-01     6.049e-09     1.176e-01     6.417e-04     4.484e-03  
  401        3601   -6.107640e-01     5.791e-09     1.176e-01     6.361e-04     4.441e-03  
  402        3610   -6.107640e-01     5.540e-09     1.176e-01     6.308e-04     4.401e-03  
  403        3619   -6.107640e-01     5.294e-09     1.176e-01     6.261e-04     4.366e-03  
  404        3628   -6.107640e-01     5.054e-09     1.176e-01     6.218e-04     4.335e-03  
  405        3637   -6.107640e-01     4.819e-09     1.176e-01     6.181e-04     4.309e-03  
  406        3646   -6.107640e-01     4.588e-09     1.176e-01     6.149e-04     4.287e-03  
  407        3655   -6.107640e-01     4.361e-09     1.176e-01     6.123e-04     4.271e-03  
  408        3664   -6.107640e-01     4.138e-09     1.176e-01     6.102e-04     4.260e-03  
  409        3673   -6.107640e-01     3.917e-09     1.176e-01     6.087e-04     4.255e-03  
  410        3681   -6.107640e-01     4.043e-09     1.681e-01     8.690e-04     4.256e-03  
  411        3686   -6.107641e-01     4.237e-09     4.900e-01     2.491e-03     4.310e-03  
  412        3694   -6.107641e-01     1.541e-09     1.681e-01     7.232e-04     4.254e-03  
  413        3701   -6.107641e-01     1.615e-09     2.401e-01     1.075e-03     3.943e-03  
  414        3708   -6.107641e-01     1.702e-09     2.401e-01     1.114e-03     3.822e-03  
  415        3717   -6.107641e-01     1.728e-09     1.176e-01     5.503e-04     3.781e-03  
  416        3724   -6.107641e-01     1.714e-09     2.401e-01     1.167e-03     3.682e-03  
  417        3732   -6.107641e-01     1.177e-09     1.681e-01     8.242e-04     3.721e-03  
  418        3740   -6.107641e-01     1.350e-09     1.681e-01     8.376e-04     3.728e-03  
  419        3749   -6.107641e-01     1.438e-09     1.176e-01     6.009e-04     3.759e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  420        3757   -6.107641e-01     1.510e-09     1.681e-01     8.914e-04     3.828e-03  
  421        3766   -6.107641e-01     1.754e-09     1.176e-01     6.349e-04     3.922e-03  
  422        3775   -6.107641e-01     1.833e-09     1.176e-01     6.542e-04     4.007e-03  
  423        3784   -6.107641e-01     2.000e-09     1.176e-01     6.744e-04     4.149e-03  
  424        3793   -6.107641e-01     2.245e-09     1.176e-01     6.912e-04     4.309e-03  
  425        3802   -6.107641e-01     2.552e-09     1.176e-01     7.056e-04     4.399e-03  
  426        3812   -6.107641e-01     2.570e-09     8.235e-02     5.033e-04     4.628e-03  
  427        3821   -6.107641e-01     2.892e-09     1.176e-01     7.433e-04     4.847e-03  
  428        3831   -6.107641e-01     2.934e-09     8.235e-02     5.268e-04     5.028e-03  
  429        3841   -6.107641e-01     2.964e-09     8.235e-02     5.407e-04     5.213e-03  
  430        3851   -6.107641e-01     3.014e-09     8.235e-02     5.537e-04     5.426e-03  
  431        3861   -6.107641e-01     3.073e-09     8.235e-02     5.640e-04     5.658e-03  
  432        3871   -6.107641e-01     3.128e-09     8.235e-02     5.723e-04     5.904e-03  
  433        3881   -6.107641e-01     3.169e-09     8.235e-02     5.793e-04     6.159e-03  
  434        3891   -6.107641e-01     3.369e-09     8.235e-02     5.853e-04     6.419e-03  
  435        3901   -6.107641e-01     3.635e-09     8.235e-02     5.906e-04     6.681e-03  
  436        3911   -6.107641e-01     3.897e-09     8.235e-02     5.954e-04     6.739e-03  
  437        3921   -6.107641e-01     4.147e-09     8.235e-02     5.999e-04     7.199e-03  
  438        3931   -6.107642e-01     4.379e-09     8.235e-02     6.041e-04     7.451e-03  
  439        3941   -6.107642e-01     4.586e-09     8.235e-02     6.081e-04     7.503e-03  
  440        3950   -6.107642e-01     5.644e-09     1.176e-01     8.734e-04     7.572e-03  
  441        3959   -6.107642e-01     6.452e-09     1.176e-01     8.630e-04     7.635e-03  
  442        3968   -6.107642e-01     7.027e-09     1.176e-01     8.592e-04     8.562e-03  
  443        3977   -6.107642e-01     7.421e-09     1.176e-01     8.608e-04     8.742e-03  
  444        3986   -6.107642e-01     7.645e-09     1.176e-01     8.653e-04     8.788e-03  
  445        3995   -6.107642e-01     7.714e-09     1.176e-01     8.712e-04     8.829e-03  
  446        4004   -6.107642e-01     7.641e-09     1.176e-01     8.779e-04     8.865e-03  
  447        4013   -6.107642e-01     7.438e-09     1.176e-01     8.850e-04     8.895e-03  
  448        4022   -6.107643e-01     7.163e-09     1.176e-01     8.924e-04     9.186e-03  
  449        4031   -6.107643e-01     8.605e-09     1.176e-01     8.997e-04     9.203e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  450        4040   -6.107643e-01     1.003e-08     1.176e-01     9.070e-04     9.198e-03  
  451        4049   -6.107643e-01     1.142e-08     1.176e-01     9.140e-04     9.173e-03  
  452        4058   -6.107643e-01     1.276e-08     1.176e-01     9.208e-04     9.128e-03  
  453        4067   -6.107643e-01     1.403e-08     1.176e-01     9.272e-04     9.066e-03  
  454        4076   -6.107643e-01     1.521e-08     1.176e-01     9.333e-04     8.987e-03  
  455        4085   -6.107643e-01     1.630e-08     1.176e-01     9.388e-04     8.892e-03  
  456        4094   -6.107644e-01     1.729e-08     1.176e-01     9.439e-04     8.782e-03  
  457        4103   -6.107644e-01     1.817e-08     1.176e-01     9.484e-04     8.659e-03  
