problem2
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
          options: [1×1 struct]
       origobjfun: @objfun
       origconfun: []
      origprocess: @process
    gradt_process: @gradt_process
    gradx_process: @gradx_process
    gradu_process: @gradu_process
    gradp_process: @gradp_process
     gradt_objfun: @gradt_objfun
     gradx_objfun: @gradx_objfun
     gradu_objfun: @gradu_objfun
     gradp_objfun: @gradp_objfun
              bdt: [1.0000e-03 1]
               ni: 4
               nu: 1
               nx: 4
               np: 0
              tau: [8×1 double]
              lfx: [8×7 double]
             dlfx: [8×7 double]
              lfu: [8×2 double]
                M: [4×4 double]
           dt_col: 4
           du_col: 8
           dx_col: 112
           dp_col: 0
        adoptions: [1×1 struct]

problem2
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver ipopt for problem with no matrix inequality constraints.

This is Ipopt version 3.12.4, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:    12500
Number of nonzeros in inequality constraint Jacobian.:      136
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      124
                     variables with only lower bounds:        0
                variables with lower and upper bounds:       12
                     variables with only upper bounds:        0
Total number of equality constraints.................:      117
Total number of inequality constraints...............:       72
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       72

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  1.6111575e+01 1.42e-03 1.62e+00   0.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  1.5434938e+01 4.40e-02 6.11e-01  -1.1 6.11e-01    -  9.97e-01 1.00e+00f  1
   2 -8.7536416e+00 2.31e+01 4.89e+00  -7.0 1.03e+02    -  1.94e-01 2.20e-01f  1
   3 -1.1040722e+01 1.52e+01 3.37e+00  -7.2 1.28e+01    -  3.19e-01 3.96e-01h  1
   4 -4.1277876e+00 4.63e+00 2.47e+00  -1.6 9.36e+00    -  4.75e-02 7.00e-01h  1
   5 -5.4788452e-02 7.32e-01 5.48e-01  -2.4 3.91e+00    -  9.94e-01 1.00e+00h  1
   6 -1.1641821e-01 2.02e+00 1.99e-01  -1.8 2.28e+00    -  7.71e-01 1.00e+00h  1
   7  6.3648894e-02 3.66e-01 5.35e-01  -2.5 2.22e+00    -  9.98e-01 1.00e+00h  1
   8  1.4947295e-01 4.31e-02 2.24e-01  -2.6 3.51e-01    -  9.97e-01 1.00e+00h  1
   9  1.1904566e-01 2.09e-01 3.72e-01  -2.8 3.19e+00    -  9.94e-01 3.43e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  1.2394301e-01 1.84e-02 5.05e-02  -3.6 2.14e-01    -  1.00e+00 1.00e+00h  1
  11  1.2799495e-01 1.91e-03 4.05e-02  -4.6 4.74e-02    -  1.00e+00 1.00e+00h  1
  12  1.2802776e-01 7.19e-04 1.97e-02  -5.9 1.02e-01    -  1.00e+00 1.00e+00h  1
  13  1.2638005e-01 3.47e-02 2.90e-02  -6.9 7.12e-01    -  1.00e+00 1.00e+00h  1
  14  1.2615992e-01 4.22e-02 9.51e-03  -6.9 6.27e-01    -  1.00e+00 1.00e+00h  1
  15  1.2605231e-01 2.53e-02 2.46e-02  -6.9 4.14e-01    -  1.00e+00 1.00e+00h  1
  16  1.2631104e-01 1.00e-02 3.27e-02  -7.8 3.31e-01    -  1.00e+00 1.00e+00h  1
  17  1.2600895e-01 7.96e-03 3.01e-03  -8.5 1.26e-01    -  1.00e+00 1.00e+00h  1
  18  1.2638819e-01 8.55e-04 9.78e-04  -9.8 1.56e-01    -  1.00e+00 1.00e+00h  1
  19  1.2604282e-01 7.85e-02 1.68e-02  -7.8 4.61e+00    -  1.00e+00 4.46e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.2604230e-01 7.85e-02 1.67e-02  -7.9 1.31e+01    -  2.78e-01 1.53e-04h  1
  21  1.2610733e-01 3.58e-03 3.13e-03  -7.9 3.77e-01    -  1.00e+00 1.00e+00h  1
  22  1.2666679e-01 4.25e-04 1.03e-02  -9.5 3.05e-01    -  6.68e-01 1.00e+00H  1
  23  1.2666301e-01 4.23e-04 1.03e-02  -8.5 2.82e-01    -  1.00e+00 4.01e-03h  1
  24  1.2574501e-01 1.20e-03 4.00e-03  -8.5 1.14e-01    -  1.00e+00 1.00e+00f  1
  25  1.2618388e-01 3.14e-05 8.66e-03  -9.4 1.58e-01    -  1.00e+00 1.00e+00H  1
  26  1.2616784e-01 4.32e-04 1.97e-03 -10.8 9.28e-02    -  1.00e+00 1.00e+00h  1
  27  1.2616636e-01 2.43e-04 2.44e-03 -11.0 1.11e-01    -  1.00e+00 1.00e+00h  1
  28  1.2594480e-01 1.03e-01 1.14e-01 -10.7 6.19e+00    -  1.00e+00 7.75e-01h  1
  29  1.2154286e-01 2.64e-01 1.68e-02 -10.8 1.80e+00    -  9.25e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.1271501e-01 8.70e-01 1.28e-01 -10.8 5.33e+01    -  1.30e-02 1.48e-01h  1
  31  1.1218850e-01 8.37e-01 1.47e-01 -10.8 1.05e+01    -  4.62e-01 3.82e-02h  1
  32  1.1630165e-01 6.01e-01 9.30e-02 -10.8 1.80e+00    -  2.01e-06 3.09e-01h  1
  33  1.2118971e-01 4.15e-01 5.78e-02 -10.8 1.13e+00    -  4.08e-01 4.48e-01h  1
  34  1.2785659e-01 3.04e-02 2.86e-02 -10.8 4.23e-01    -  1.98e-01 1.00e+00h  1
In iteration 34, 1 Slack too small, adjusting variable bound
  35  1.2752576e-01 2.56e-02 2.61e-02 -10.8 3.85e+00    -  2.00e-01 1.40e-01h  1
  36  1.2554547e-01 3.11e-02 2.04e-02 -10.8 1.39e+01    -  6.03e-02 1.08e-01h  1
  37  1.2357302e-01 4.66e-01 6.07e-02 -10.8 5.24e+00    -  3.99e-01 1.00e+00h  1
  38  1.2023948e-01 3.52e-01 9.75e-02 -10.8 3.52e+00    -  6.31e-01 9.17e-01h  1
  39  1.1539764e-01 3.68e-01 1.59e-01 -10.8 6.15e+00    -  6.80e-01 8.87e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.1834683e-01 8.83e-02 3.29e-02 -10.8 3.73e+00    -  2.82e-08 1.00e+00h  1
  41  1.2487516e-01 2.60e-02 7.00e-02 -11.0 6.12e-01    -  2.25e-01 1.00e+00h  1
  42  1.2792634e-01 2.34e-03 6.79e-03  -6.8 1.03e+00    -  9.89e-01 1.00e+00H  1
  43  1.2597845e-01 1.07e-01 7.12e-02  -5.4 2.08e+00    -  1.53e-01 1.00e+00h  1
  44  1.2399372e-01 6.17e-02 3.95e-02  -5.4 9.91e-01    -  1.00e+00 1.00e+00h  1
  45  1.2577609e-01 1.24e-02 1.07e-02  -5.4 7.39e-01    -  8.03e-01 1.00e+00h  1
  46  1.2657342e-01 1.25e-03 1.90e-02  -5.4 4.83e-01    -  1.00e+00 1.00e+00H  1
  47  1.2868599e-01 3.52e-04 8.29e-02  -5.4 1.39e+00    -  6.35e-01 1.00e+00H  1
  48  1.2381153e-01 8.62e-02 2.41e-02  -5.4 1.74e+00    -  1.00e+00 1.00e+00h  1
  49  1.2470662e-01 4.95e-02 9.26e-03  -5.4 1.10e+00    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.2527924e-01 1.63e-02 3.60e-03  -5.4 1.09e+00    -  1.00e+00 5.00e-01h  2
  51  1.2571602e-01 8.79e-03 8.37e-03  -5.4 3.03e-01    -  7.05e-01 5.00e-01h  2
  52  1.2614776e-01 1.91e-02 8.74e-03  -6.3 7.08e-01    -  1.00e+00 1.00e+00h  1
  53  1.2618843e-01 3.54e-03 5.44e-03  -6.4 3.66e-01    -  1.00e+00 1.00e+00h  1
  54  1.2584641e-01 1.55e-01 6.84e-02  -6.4 1.75e+00    -  1.00e+00 1.00e+00h  1
  55  1.2467567e-01 1.78e-01 1.00e-02  -6.4 1.98e+00    -  1.00e+00 1.00e+00h  1
  56  1.2612830e-01 3.27e-03 4.82e-03  -6.4 1.99e-01    -  1.00e+00 1.00e+00h  1
  57  1.2616022e-01 2.14e-03 2.01e-03  -6.4 2.06e-01    -  1.00e+00 5.00e-01h  2
  58  1.2612414e-01 1.03e-02 9.81e-03  -6.4 4.19e-01    -  5.98e-01 1.00e+00h  1
  59  1.2571355e-01 7.71e-03 9.41e-03  -6.4 3.19e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.2620055e-01 3.09e-03 1.91e-03  -6.7 2.51e-01    -  1.00e+00 1.00e+00h  1
  61  1.2618454e-01 3.21e-03 1.40e-02  -6.8 3.36e-01    -  1.00e+00 1.00e+00h  1
  62  1.2616691e-01 3.70e-03 2.53e-02  -6.8 2.23e-01    -  1.00e+00 1.00e+00h  1
  63  1.2608896e-01 2.03e-02 1.43e-02  -6.8 5.94e-01    -  1.00e+00 9.91e-01h  1
  64  1.2550661e-01 3.30e-01 2.76e-01  -6.8 3.85e+00    -  6.16e-01 8.69e-01f  1
  65  1.1779950e-01 3.60e-01 6.73e-02  -6.8 2.83e+00    -  2.20e-01 1.00e+00h  1
  66  1.1997423e-01 1.42e-01 4.20e-02  -6.8 3.94e+00    -  7.08e-01 4.85e-01h  1
  67  1.1937698e-01 1.95e-01 3.62e-01  -6.8 2.27e+01    -  8.12e-07 6.16e-02h  1
  68  1.1958731e-01 1.79e-01 3.32e-01  -6.8 3.48e+00    -  1.00e+00 1.04e-01h  1
  69  1.1987061e-01 1.06e-01 6.34e+01  -6.8 3.65e+00    -  9.87e-07 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.1990151e-01 1.05e-01 6.26e+01  -6.8 2.03e+00    -  9.17e-01 1.18e-02h  1
  71  1.2542719e-01 3.05e-02 5.50e+02  -6.8 8.60e-01    -  2.60e-05 1.00e+00h  1
  72  1.2579420e-01 5.31e-02 1.23e-02  -6.8 8.82e-01    -  1.00e+00 1.00e+00h  1
  73  1.2511589e-01 2.04e-02 1.07e-02  -6.8 7.77e-01    -  1.00e+00 1.00e+00h  1
  74  1.2623856e-01 6.61e-04 2.14e-02  -7.0 7.19e-01    -  9.92e-01 1.00e+00H  1
  75  1.2600203e-01 7.05e-02 8.45e-02  -7.1 9.52e-01    -  4.52e-01 1.00e+00h  1
  76  1.2548081e-01 5.89e-02 5.48e-02  -7.1 1.27e+00    -  1.00e+00 3.74e-01h  1
  77  1.2605599e-01 1.33e-02 4.07e+02  -7.1 5.63e-01    -  5.96e-07 1.00e+00h  1
  78  1.2480934e-01 1.54e-01 3.98e-02  -7.1 2.06e+00    -  4.82e-02 1.00e+00h  1
  79  1.2405029e-01 9.39e-02 3.58e-02  -7.1 2.27e+00    -  1.00e+00 4.17e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.2289598e-01 3.46e-01 4.58e+00  -7.1 2.46e+00    -  7.16e-06 1.00e+00h  1
  81  1.0088060e-01 2.06e+00 1.60e-01  -7.1 5.17e+00    -  5.60e-01 1.00e+00h  1
  82  6.2403123e-02 1.39e+00 8.98e-02  -7.1 2.62e+00    -  9.63e-01 6.71e-01h  1
  83  1.2552139e-01 4.60e-02 2.31e-02  -7.1 1.59e+00    -  5.95e-03 1.00e+00h  1
  84  1.2533930e-01 4.39e-02 2.29e-02  -7.1 3.07e+00    -  2.72e-01 4.28e-02h  1
  85  1.2693210e-01 2.57e-04 1.93e+02  -7.1 1.37e+00    -  2.03e-07 1.00e+00H  1
  86  1.2249659e-01 2.27e-01 2.18e-01  -7.1 4.31e+00    -  1.31e-01 1.00e+00h  1
  87  1.1556571e-01 2.78e-01 5.52e-02  -7.1 9.07e+00    -  4.97e-01 3.07e-01h  1
  88  5.5934591e-02 9.15e-01 3.27e+00  -7.1 2.70e+01    -  7.85e-07 3.39e-01h  1
  89  9.3214054e-02 7.68e-01 5.70e-02  -7.1 6.79e+00    -  1.47e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.1188382e-01 3.85e-01 1.69e-01  -7.1 6.11e+00    -  1.34e-01 4.88e-01H  1
  91  1.1526250e-01 2.87e-01 7.15e-02  -7.1 4.61e+00    -  1.00e+00 7.22e-01H  1
  92  1.0881185e-01 4.36e-01 7.17e-02  -7.1 1.70e+01    -  3.12e-02 9.75e-02h  3
  93  1.0756865e-01 3.99e-01 5.91e-02  -7.1 2.97e+00    -  6.32e-01 1.07e-01h  1
  94  1.1839731e-01 7.26e-02 7.97e-02  -7.1 1.16e+00    -  5.54e-01 1.00e+00h  1
  95  1.2312043e-01 3.62e-02 6.71e-02  -7.1 8.46e-01    -  6.05e-01 5.00e-01h  2
  96  1.2730980e-01 3.80e-03 2.50e-02  -7.6 8.96e-01    -  9.12e-01 1.00e+00h  1
  97  1.2137871e-01 1.08e+00 2.29e-01  -7.3 3.86e+00    -  1.02e-01 1.00e+00h  1
  98  1.2128053e-01 1.06e+00 2.27e-01  -7.3 2.36e+00    -  2.68e-01 1.47e-02h  1
  99  1.0334812e-01 1.01e+00 4.06e-02  -7.3 2.04e+00    -  3.37e-04 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.0653397e-01 6.89e-01 2.19e-02  -7.3 3.79e+00    -  3.27e-01 1.00e+00h  1
 101  1.1235301e-01 4.90e-02 8.61e-02  -7.3 1.50e+00    -  7.93e-02 1.00e+00h  1
 102  1.2632963e-01 1.25e-03 7.29e-03  -7.9 2.23e-01    -  1.00e+00 1.00e+00h  1
 103  1.2626992e-01 1.18e-03 9.30e-03  -8.0 1.06e-01    -  1.00e+00 1.00e+00h  1
 104  1.2627658e-01 8.77e-04 1.00e-02  -8.0 1.90e-01    -  1.00e+00 1.00e+00h  1
 105  1.2579999e-01 2.05e-02 2.94e-02  -8.0 1.85e+00    -  1.00e+00 1.00e+00h  1
 106  1.2510681e-01 1.51e-01 1.77e-01  -8.0 3.41e+00    -  1.00e+00 4.96e-01h  1
 107  1.2190299e-01 2.86e-01 8.57e-02  -8.0 2.52e+00    -  7.98e-01 1.00e+00h  1
 108  1.2096728e-01 1.94e-01 3.31e-02  -8.0 1.93e+00    -  1.00e+00 3.45e-01h  1
 109  1.2359208e-01 5.70e-02 3.80e-02  -8.0 1.21e+00    -  1.41e-04 6.57e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.2537554e-01 3.46e-02 1.05e-02  -8.0 8.22e-01    -  8.88e-01 5.00e-01h  2
 111  1.2555572e-01 3.64e-02 3.46e-02  -8.0 2.57e+00    -  3.37e-02 1.43e-01h  3
 112  1.2689926e-01 5.92e-04 2.66e-02  -8.0 7.62e-01    -  4.00e-01 1.00e+00H  1
 113  1.2682503e-01 8.24e-04 2.64e-02  -8.0 1.21e+02    -  7.81e-03 5.52e-04h  4
 114  1.2678188e-01 8.69e-04 2.66e-02  -8.0 1.58e+00    -  1.00e+00 4.09e-02h  5
 115  1.2673000e-01 4.81e-04 2.19e-02  -8.0 6.07e+00    -  2.54e-01 1.93e-02h  6
 116  1.2618550e-01 1.69e-02 1.53e-02  -8.0 1.57e+00    -  1.00e+00 5.13e-01h  1
 117  1.2617408e-01 2.13e-02 3.64e-02  -8.0 1.74e+00    -  1.00e+00 5.00e-01h  2
 118  1.2586680e-01 2.13e-02 4.34e-02  -8.0 2.09e+00    -  4.68e-01 5.00e-01h  2
 119  1.2557659e-01 1.98e-02 3.80e-02  -8.0 5.37e+00    -  7.26e-01 7.70e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.2539852e-01 3.87e-02 3.90e-02  -8.0 1.21e+00    -  1.12e-03 5.00e-01f  2
 121  1.2514688e-01 2.51e-02 1.29e-02  -8.0 1.38e+00    -  1.74e-01 5.00e-01h  2
 122  1.2502731e-01 2.41e-02 6.06e-03  -8.0 1.56e+00    -  1.00e+00 1.82e-01h  1
 123  1.2616713e-01 1.47e-03 8.50e+01  -8.0 2.54e-01    -  6.99e-08 1.00e+00h  1
 124  1.2620459e-01 1.01e-03 4.70e-03  -8.0 2.69e-01    -  1.00e+00 1.00e+00h  1
 125  1.2619862e-01 9.54e-04 3.78e-03  -8.0 1.20e+00    -  1.00e+00 6.14e-02h  1
 126  1.2652186e-01 2.97e-04 4.81e-01  -8.0 8.37e-01    -  2.22e-04 1.00e+00H  1
 127  1.2583774e-01 2.11e-02 7.44e-03  -8.0 7.31e-01    -  2.91e-01 1.00e+00h  1
 128  1.2584874e-01 1.99e-02 7.77e-03  -8.0 9.06e-01    -  1.00e+00 5.93e-02h  1
 129  1.2621257e-01 2.29e-04 1.55e+03  -8.0 7.38e-02    -  3.46e-07 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.2620547e-01 2.58e-04 4.37e-03  -8.0 1.23e-01    -  1.00e+00 1.00e+00h  1
 131  1.2620325e-01 4.30e-04 7.16e-03  -8.0 5.58e-01    -  4.02e-01 1.25e-01h  4
 132  1.2619030e-01 3.13e-04 1.02e-03  -8.0 6.90e-02    -  1.00e+00 1.00e+00h  1
 133  1.2620671e-01 1.57e-06 1.52e-04  -8.0 8.32e-03    -  1.00e+00 1.00e+00h  1
 134  1.2620560e-01 2.01e-05 2.70e-04 -11.0 6.00e-02    -  3.89e-01 1.00e+00h  1
 135  1.2615595e-01 7.90e-02 4.59e-02  -8.3 2.94e+00    -  1.00e+00 1.00e+00h  1
 136  1.2514189e-01 4.77e-02 2.79e-02  -8.4 2.52e+00    -  1.88e-01 1.00e+00h  1
 137  1.2524456e-01 4.34e-02 2.29e-02  -8.4 2.49e+00    -  1.00e+00 1.01e-01h  1
 138  1.2617378e-01 5.34e-03 4.30e-01  -8.4 1.32e+00    -  2.96e-06 1.00e+00h  1
 139  1.2616245e-01 6.37e-03 3.47e-01  -8.4 1.46e+00    -  1.00e+00 1.92e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.2593344e-01 6.01e-03 2.30e+02  -8.4 6.09e-01    -  6.28e-08 1.00e+00f  1
 141  1.2595558e-01 5.49e-03 2.10e+02  -8.4 3.60e-01    -  1.00e+00 8.55e-02h  1
 142  1.2622560e-01 8.66e-04 9.91e+00  -8.4 4.01e-01    -  1.90e-05 1.00e+00H  1
 143  1.2624318e-01 3.64e-04 1.49e-02  -8.4 8.66e-01    -  8.91e-01 1.00e+00H  1
 144  1.2622002e-01 2.44e-03 1.72e-02  -8.4 7.44e+00    -  2.57e-02 1.03e-01h  4
 145  1.2621026e-01 3.85e-03 1.72e-02  -8.4 3.13e+01    -  1.01e-01 1.22e-02h  5
 146  1.2620868e-01 4.16e-03 1.86e-02  -8.4 3.91e+01    -  2.18e-02 3.94e-03h  6
 147  1.2620819e-01 4.19e-03 1.88e-02  -8.4 6.28e+03    -  2.33e-04 6.44e-06h  8
 148  1.2617430e-01 8.10e-03 5.02e-03  -8.4 9.19e-02  -4.0 1.00e+00 1.00e+00h  1
 149  1.2612869e-01 4.74e-03 6.98e-03  -8.4 3.21e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.2612618e-01 1.53e-01 2.15e-02  -8.4 2.27e+01    -  2.32e-01 1.42e-01h  1
 151  1.2576397e-01 2.48e-01 3.03e-02  -8.4 1.27e+01    -  6.33e-05 5.40e-01h  1
 152  1.2575981e-01 2.48e-01 2.93e-02  -8.4 2.80e+02    -  1.30e-03 3.14e-04h  1
 153  1.2576072e-01 2.30e-01 5.41e+01  -8.4 7.30e+00    -  2.39e-08 6.64e-02h  1
 154  1.2597487e-01 1.72e-01 4.06e+01  -8.4 1.28e+00    -  2.17e-03 2.50e-01h  3
 155  1.2593909e-01 1.76e-01 4.05e+01  -8.4 2.03e+02    -  1.87e-02 2.17e-03h  1
 156  1.2550008e-01 1.12e+00 3.98e+01  -8.4 8.84e+02    -  1.68e-06 7.66e-03h  1
 157  1.2504991e-01 1.11e+00 3.97e+01  -8.4 4.59e+02    -  6.00e-03 3.34e-03h  1
 158  1.2541687e-01 9.73e-01 3.47e+01  -8.4 5.23e+00    -  5.68e-04 1.25e-01h  4
 159  1.2488537e-01 9.49e-01 3.39e+01  -8.4 3.57e+01    -  4.41e-03 2.39e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.2483300e-01 9.41e-01 3.36e+01  -8.4 4.92e+01    -  3.02e-03 7.57e-03h  1
 161  1.2548068e-01 7.24e-01 2.52e+01  -8.4 7.24e+00    -  1.46e-01 2.50e-01h  3
 162  1.2514995e-01 5.60e-01 2.25e+01  -8.4 8.53e+01    -  2.60e-02 1.11e-01h  1
 163  1.2544790e-01 4.94e-01 1.95e+01  -8.4 2.53e+01    -  2.08e-08 1.22e-01h  1
 164  1.2525599e-01 4.87e-01 1.93e+01  -8.4 5.62e+02    -  7.63e-03 1.38e-02h  1
 165  1.2554117e-01 4.32e-01 1.71e+01  -8.4 1.58e+01  -4.5 3.99e-02 1.14e-01h  3
 166  1.2550194e-01 4.30e-01 1.70e+01  -8.4 4.03e+02    -  3.64e-03 3.31e-03h  1
 167  1.2570984e-01 3.73e-01 1.71e+01  -8.4 6.85e+00    -  1.18e-08 1.34e-01h  1
